Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Lux,IR,Full_Spectrum,Temp
2024-03-06T10:59:05,9.580861690399999,0.14656038424999998,0.2596212521,0.07712173632249944,0.013286318930806834,0.05314527572322734,-0.5332600000000001,0.48258000000000006,-1.52208,0.0,0,0,16.5
2024-03-06T10:59:06,9.60060247685,0.12023933564999999,0.18305092890000002,0.11835513990086549,-0.0751364242983559,0.05635231822376692,-0.53074,0.47698,-1.5002400000000002,6.991488,19,1245258,18.5
2024-03-06T10:59:07,9.633503787599999,0.13998012209999997,0.24466611084999998,0.1148426647812269,-0.07406741013150937,0.05421428989007387,-0.53634,0.48594000000000004,-1.49632,6.991488,19,1245258,18.5
2024-03-06T10:59:08,9.608977355949998,0.14356935599999998,0.25543381255,-0.025656340004316647,0.0018325957145940463,-0.011606439525762293,-0.5360600000000001,0.48118000000000005,-1.50906,6.991488,19,1245258,18.5
2024-03-06T10:59:09,9.617950440699998,0.1328016543,0.23748764304999997,-0.02703078679026218,0.004581489286485115,-0.011301006906663285,-0.5481,0.4904200000000001,-1.50542,6.991488,19,1245258,18.5
2024-03-06T10:59:10,9.614361206799998,0.17706887240000002,0.21714865095,-0.024434609527920616,0.0038179077387375964,-0.010537425358915765,-0.5276600000000001,0.47978000000000004,-1.49996,6.991488,19,1245258,18.5
2024-03-06T10:59:11,9.800403163949998,0.14297115034999996,0.28055844984999995,-0.026114488932965158,0.0068722339297276735,-0.012217304763960308,-0.5346600000000001,0.49126000000000003,-1.5023400000000002,6.991488,19,1245258,18.5
2024-03-06T10:59:12,9.62692352545,0.12861421474999998,0.20997018315,-0.027947084647559205,0.002138028333693054,-0.012217304763960308,-0.5276600000000001,0.48762000000000005,-1.51354,6.991488,19,1245258,19.5
2024-03-06T10:59:13,9.6502535458,0.15254244074999998,0.23330020349999997,-0.029168815123955236,0.002901609881440573,-0.012828170002158324,-0.5290600000000001,0.4907,-1.5138200000000002,6.991488,19,1245258,18.5
2024-03-06T10:59:14,9.625128908499999,0.12622139215,0.21475582835,-0.031154127148098783,0.003054326190990077,-0.013897184169004852,-0.5405400000000001,0.48790000000000006,-1.5047200000000003,6.991488,19,1245258,18.5
2024-03-06T10:59:15,9.623932497199998,0.16211373114999997,0.22073788485,-0.025809056313866152,0.0027488935718910697,-0.010842857978014774,-0.53102,0.48734000000000005,-1.50066,6.991488,19,1245258,19.5
2024-03-06T10:59:16,9.614361206799998,0.1328016543,0.25423740125,-0.02229658119422756,0.006108652381980154,-0.010384709049366262,-0.5313000000000001,0.48454,-1.4889000000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:17,9.629914553699999,0.13459627124999998,0.19860427579999998,-0.027183503099811684,0.007177666548826681,-0.010537425358915765,-0.5287800000000001,0.48678000000000005,-1.4875000000000003,6.991488,19,1245258,19.5
2024-03-06T10:59:18,9.789037256599999,0.13339985995,0.19262221929999998,-0.0276416520284602,0.006414085001079162,-0.011759155835311796,-0.5455800000000001,0.48706000000000005,-1.5062600000000002,6.991488,19,1245258,18.5
2024-03-06T10:59:19,9.63649481585,0.12203395259999998,0.15972090854999998,-0.028099800957108706,0.0038179077387375964,-0.013897184169004852,-0.5369,0.48874000000000006,-1.5073800000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:20,9.64367328365,0.13998012209999997,0.23150558654999998,-0.03252857393404432,0.005803219762881146,-0.013897184169004852,-0.5383000000000001,0.4904200000000001,-1.5064000000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:21,9.62572711415,0.1363908882,0.20039889274999997,-0.02733621940936119,0.006566801310628666,-0.010842857978014774,-0.5349400000000001,0.4907,-1.4911400000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:22,9.61256658985,0.14656038424999998,0.22971096959999998,-0.03436116964863837,0.004886921905584123,-0.012522737383059314,-0.5346600000000001,0.48958,-1.5005200000000003,6.991488,19,1245258,19.5
2024-03-06T10:59:23,9.647860723199999,0.1339980656,0.14117653339999997,-0.02657263786161367,0.010384709049366262,-0.01114829059711378,-0.5360600000000001,0.48846000000000006,-1.5010800000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:24,9.629914553699999,0.15613167464999997,0.04905286329999999,-0.029626964052603746,0.0054977871437821395,-0.013133602621257331,-0.53158,0.4968600000000001,-1.4922600000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:25,9.643075077999999,0.1292124204,0.19920248144999997,-0.029626964052603746,0.00473420559603462,-0.013591751549905842,-0.5332600000000001,0.4909800000000001,-1.5012200000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:26,9.625128908499999,0.15613167464999997,0.17647066675,-0.025809056313866152,0.0018325957145940463,-0.012370021073509813,-0.53158,0.49350000000000005,-1.5136800000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:27,9.6526463684,0.1363908882,0.18604195715,-0.030237829290801762,0.0068722339297276735,-0.012675453692608819,-0.53634,0.48902000000000007,-1.49842,6.991488,19,1245258,19.5
2024-03-06T10:59:28,9.671788949199998,0.13758729949999998,0.19680965884999999,-0.028863382504856226,0.005803219762881146,-0.012064588454410803,-0.5349400000000001,0.49378000000000005,-1.50136,6.991488,19,1245258,19.5
2024-03-06T10:59:29,9.655039190999998,0.13938191645,0.1734796385,-0.026878070480712675,0.0056505034533316425,-0.010384709049366262,-0.53774,0.48762000000000005,-1.49744,6.991488,19,1245258,19.5
2024-03-06T10:59:30,9.628119936749998,0.10947163395000001,0.16331014244999997,-0.027947084647559205,0.007941248096574201,-0.010384709049366262,-0.5338200000000001,0.48650000000000004,-1.5218000000000003,6.828288,19,1245257,19.5
2024-03-06T10:59:31,9.50608598415,0.14895320685,0.16570296504999998,-0.03283400655314333,0.006414085001079162,-0.013897184169004852,-0.5299,0.48734000000000005,-1.5002400000000002,6.828288,19,1245257,19.5
2024-03-06T10:59:32,9.619146851999998,0.12203395259999998,0.18005990065000002,-0.03207042500539581,0.0013744467859455349,-0.012217304763960308,-0.53774,0.48230000000000006,-1.5022,6.991488,19,1245258,19.5
2024-03-06T10:59:33,9.619146851999998,0.1447657673,0.1351944769,-0.027947084647559205,0.003970624048287101,-0.012064588454410803,-0.5369,0.4904200000000001,-1.5015000000000003,6.991488,19,1245258,19.5
2024-03-06T10:59:34,9.63649481585,0.14656038424999998,0.16211373114999997,-0.026114488932965158,0.004276056667386108,-0.012828170002158324,-0.5405400000000001,0.48958,-1.5008000000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:35,9.625128908499999,0.11904292434999998,0.17647066675,-0.030085112981252257,0.0035124751196385882,-0.01114829059711378,-0.54334,0.49462000000000006,-1.4988400000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:36,9.61735223505,0.15852449724999998,0.18723836844999997,-0.025350907385217638,0.006566801310628666,-0.011301006906663285,-0.53746,0.48594000000000004,-1.5085000000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:37,9.63649481585,0.1292124204,0.16331014244999997,-0.031001410838549282,0.005192354524683131,-0.010995574287564279,-0.5290600000000001,0.48790000000000006,-1.5045800000000003,6.991488,19,1245258,19.5
2024-03-06T10:59:38,9.63649481585,0.16630117069999997,0.13998012209999997,-0.02855794988575722,0.008399397025222712,-0.01145372321621279,-0.5341,0.48594000000000004,-1.5162,6.991488,19,1245258,19.5
2024-03-06T10:59:39,9.800403163949998,0.14416756165,0.15373885204999999,-0.027183503099811684,0.0068722339297276735,-0.012980886311707827,-0.5405400000000001,0.48202000000000006,-1.5134,6.991488,19,1245258,19.5
2024-03-06T10:59:40,9.6454679006,0.1387837108,0.17288143285000002,-0.03283400655314333,0.010231992739816757,-0.009926560120717751,-0.54362,0.49546,-1.4968800000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:41,9.644869694949998,0.1328016543,0.12203395259999998,-0.026725354171163174,0.006261368691529657,-0.012522737383059314,-0.54334,0.48706000000000005,-1.5009400000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:42,9.6526463684,0.14177473905,0.1304088317,-0.026878070480712675,0.0038179077387375964,-0.01069014166846527,-0.5349400000000001,0.48482000000000003,-1.49184,6.991488,19,1245258,19.5
2024-03-06T10:59:43,9.6454679006,0.14656038424999998,0.11066804524999999,-0.030848694528999777,0.0044287729769356115,-0.013897184169004852,-0.5391400000000001,0.48286000000000007,-1.4911400000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:44,9.634101993249999,0.12143574694999999,0.1447657673,-0.03130684345764829,0.003054326190990077,-0.012217304763960308,-0.5324200000000001,0.48594000000000004,-1.5029000000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:45,9.61495941245,0.14297115034999996,0.13339985995,-0.03252857393404432,0.005803219762881146,-0.011606439525762293,-0.53886,0.48510000000000003,-1.4968800000000002,6.828288,19,1245257,19.5
2024-03-06T10:59:46,9.637093021499998,0.16031911419999997,0.12442677519999999,-0.031154127148098783,0.00595593607243065,-0.01664607774089592,-0.5455800000000001,0.49434000000000006,-1.4933800000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:47,9.642476872349999,0.14057832774999998,0.14955141249999998,-0.026878070480712675,0.0027488935718910697,-0.01114829059711378,-0.53298,0.48902000000000007,-1.4968800000000002,6.991488,19,1245258,19.5
2024-03-06T10:59:48,9.641280461049998,0.12263215824999998,0.11665010174999998,-0.02932153143350474,0.008552113334772215,-0.01145372321621279,-0.5338200000000001,0.48482000000000003,-1.4932400000000003,6.828288,19,1245257,19.5
2024-03-06T10:59:49,9.6358966102,0.13698909385,0.16211373114999997,-0.02336559536107409,0.006719517620178169,-0.012675453692608819,-0.5402600000000001,0.49182000000000003,-1.50486,6.828288,19,1245257,19.5
2024-03-06T10:59:50,9.638887638449999,0.14177473905,0.07836494014999999,-0.029626964052603746,0.0036651914291880926,-0.011606439525762293,-0.5313000000000001,0.47950000000000004,-1.5083600000000001,6.991488,19,1245258,19.5
2024-03-06T10:59:51,9.6358966102,0.12502498085,0.09750752095,-0.030085112981252257,0.00473420559603462,-0.009773843811168246,-0.53746,0.49210000000000004,-1.5068200000000003,6.991488,19,1245258,19.5
2024-03-06T10:59:52,9.65922663055,0.1471585899,0.14237294469999998,-0.026114488932965158,0.002901609881440573,-0.010537425358915765,-0.5371800000000001,0.48734000000000005,-1.50766,6.991488,19,1245258,19.5
