Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Lux,IR,Full_Spectrum,Temp,Humidity,Switch_Pressed
2024-03-09T11:00:58,-0.11545369045,0.08913264185,9.814760099549998,-0.031459559767197796,0.003970624048287101,-0.01466076571675237,-1.0185000000000002,0.6337800000000001,-1.6780400000000002,26.34048,40,2621667,18.5,33,0
2024-03-09T11:00:59,-0.10707881135,0.08075776274999999,9.828518829499998,-0.031001410838549282,0.00916297857297023,-0.012522737383059314,-1.0182200000000001,0.6399400000000001,-1.6627800000000001,26.17728,40,2621666,18.5,33,0
2024-03-09T11:01:00,-0.11605189609999998,0.060418770649999995,9.822536773,-0.030390545600351267,0.006566801310628666,-0.0119118721448613,-1.01262,0.63434,-1.6720200000000003,26.34048,40,2621667,18.5,33,0
2024-03-09T11:01:01,-0.11485548479999999,0.045463629400000004,9.796813930049998,-0.03268129024359383,0.008857545953871223,-0.012828170002158324,-1.01542,0.6419000000000001,-1.6534,26.17728,40,2621666,18.5,33,0
2024-03-09T11:01:02,-0.11784651304999999,0.06520441585,9.85424167245,-0.03344487179134134,0.004276056667386108,-0.012370021073509813,-1.01794,0.6363000000000001,-1.6675400000000002,26.34048,40,2621667,18.5,33,0
2024-03-09T11:01:03,-0.12741780345,0.05084748024999999,9.879366309749999,-0.029626964052603746,0.006414085001079162,-0.012828170002158324,-1.0171000000000001,0.6419000000000001,-1.6717400000000002,26.34048,40,2621667,18.5,33,0
2024-03-09T11:01:04,-0.107677017,0.0502492746,9.81356368825,-0.03451388595818787,0.004276056667386108,-0.015577063574049392,-1.0106600000000001,0.6337800000000001,-1.6683800000000002,26.17728,40,2621666,18.5,33,0
2024-03-09T11:01:06,-0.09930213789999999,0.0526420972,9.9708917742,-0.03207042500539581,0.010079276430267254,-0.0119118721448613,-1.0067400000000002,0.64246,-1.6640400000000002,26.17728,40,2621666,18.5,33,0
2024-03-09T11:01:07,-0.08195417405,0.05563312545,9.8321080634,-0.03665191429188092,0.0022907446432425577,-0.013744467859455347,-1.00926,0.63434,-1.6665600000000003,26.17728,40,2621666,18.5,33,0
2024-03-09T11:01:08,-0.13818550515,0.0394815729,9.8727860476,-0.02703078679026218,0.00473420559603462,-0.010842857978014774,-1.01598,0.63182,-1.6793000000000002,26.118528,39,2556128,18.5,33,0
2024-03-09T11:01:09,-0.09272187574999999,0.05682953674999999,9.8440721764,-0.03359758810089085,0.003207042500539581,-0.010231992739816757,-1.01486,0.6374200000000001,-1.6713200000000001,26.281728,39,2556129,18.5,33,0
2024-03-09T11:01:10,-0.11246266220000001,0.0669990328,9.826724212550001,-0.02977968036215325,0.002901609881440573,-0.012217304763960308,-1.01094,0.63658,-1.66782,26.118528,39,2556128,18.5,33,0
2024-03-09T11:01:11,-0.09930213789999999,0.059222359349999996,9.87218784195,-0.03298672286269283,0.006719517620178169,-0.013744467859455347,-1.01654,0.63798,-1.66992,26.01408,40,2621665,18.5,33,0
2024-03-09T11:01:13,-0.12143574694999999,0.05204389154999999,9.851250644199999,-0.03283400655314333,0.0054977871437821395,-0.013439035240356337,-1.0199,0.63322,-1.6692200000000001,24.042623999999996,37,2425040,18.5,33,0
2024-03-09T11:01:14,-0.12382856954999999,0.0789631458,9.843473970749999,-0.03451388595818787,0.0054977871437821395,-0.00946841119206924,-1.01598,0.6371400000000002,-1.6679600000000003,22.234368,34,2228416,18.5,33,0
2024-03-09T11:01:15,-0.1268195978,0.03409772205,9.85304526115,-0.0316122760767473,0.004581489286485115,-0.012522737383059314,-1.01542,0.63826,-1.6682400000000002,25.792128,39,2556126,18.5,33,0
2024-03-09T11:01:16,-0.10229316614999999,0.060418770649999995,9.835697297299998,-0.0357356164345839,0.0036651914291880926,-0.016035212502697904,-1.01766,0.6329400000000001,-1.66418,23.598719999999997,35,2293962,18.5,33,0
2024-03-09T11:01:17,-0.10109675484999998,0.059222359349999996,9.8249295956,-0.03329215548179184,0.006261368691529657,-0.012828170002158324,-1.01654,0.6385400000000001,-1.6662800000000002,27.881088,44,2883827,18.5,33,0
2024-03-09T11:01:18,-0.07178467799999999,0.0765703232,9.65324457405,-0.03390302071998985,0.005039638215133627,-0.0119118721448613,-1.0157,0.63798,-1.6695000000000002,28.370687999999998,44,2883830,18.5,33,0
2024-03-09T11:01:19,-0.09690931529999999,0.06580262149999999,9.836893708599998,-0.03543018381548489,0.0044287729769356115,-0.010231992739816757,-1.0078600000000002,0.6363000000000001,-1.6674,28.370687999999998,44,2883830,18.5,33,0
2024-03-09T11:01:20,-0.10408778309999998,0.04307080679999999,9.829715240799999,-0.0319177086958463,0.002901609881440573,-0.0119118721448613,-1.0106600000000001,0.6407800000000001,-1.6742600000000003,27.881088,44,2883828,18.5,33,0
2024-03-09T11:01:22,-0.09690931529999999,0.0526420972,9.84706320465,-0.03130684345764829,0.004886921905584123,-0.0119118721448613,-1.0089800000000002,0.6410600000000001,-1.6643200000000002,27.554688,44,2883825,18.5,33,0
2024-03-09T11:01:23,-0.0897308475,0.0681954441,9.828518829499998,-0.036193765363232405,0.002901609881440573,-0.015118914645400881,-1.0087000000000002,0.6279000000000001,-1.6713200000000001,27.554688,44,2883825,18.5,33,0
2024-03-09T11:01:24,-0.08015955709999999,0.060418770649999995,9.678967416999999,-0.030695978219450276,0.005803219762881146,-0.014355333097653362,-1.0151400000000002,0.6290200000000001,-1.6786,27.554688,44,2883825,18.5,33,0
