Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed
2024-03-17T15:39:38,-0.37328032559999996,0.22073788485,9.83509909165,0.019700403931885997,0.018173240836390957,0.08582656596682116,0.16702,0.5520200000000001,-0.37128000000000005,17.5,0,0,0,0,0,33.574921875,5447,100,695.662002676745,0
2024-03-17T15:39:38,-0.39900316855,0.16151552549999998,9.829715240799999,0.019547687622336492,0.018784106074588976,0.08811731061006371,0.16478000000000004,0.55342,-0.3703,17.5,0,0,0,0,0,33.574921875,5447,100,695.662002676745,0
2024-03-17T15:39:38,-0.37866417645,0.17527425545,9.794421107449999,0.021838432265579053,0.019089538693687978,0.0870482964432172,0.15582000000000001,0.54698,-0.36624,17.5,0,0,0,0,0,33.574921875,5447,100,695.662002676745,0
2024-03-17T15:39:38,-0.36789647475,0.18125631194999997,9.887142983199999,0.018173240836390957,0.02168571595602955,0.08552113334772216,0.15582000000000001,0.54698,-0.36624,17.5,0,0,0,0,0,33.574921875,5447,100,695.662002676745,0
2024-03-17T15:39:39,-0.36430724085,0.14775679555,9.862616551549998,0.01710422666954443,0.02290744643242558,0.08597928227637067,0.15974000000000002,0.54866,-0.36792,17.5,0,0,0,0,0,33.574921875,5447,100,695.662002676745,0
2024-03-17T15:39:39,-0.4013959911499999,0.20817556619999997,9.83150985775,0.01618792881224741,0.0238237442897226,0.08445211918087563,0.16478000000000004,0.5565,-0.37058,17.5,0,0,0,0,0,33.574921875,5447,100,695.662002676745,0
2024-03-17T15:39:39,-0.3780659708,0.18604195715,9.9026963301,0.020769418098732523,0.021838432265579053,0.08628471489546968,0.16478000000000004,0.5565,-0.37058,17.5,0,0,0,0,0,33.574921875,5447,100,695.662002676745,0
2024-03-17T15:39:39,-0.37387853125,0.17527425545,9.86500937415,0.013591751549905842,0.025350907385217638,0.08964447370555875,0.16282000000000002,0.5500600000000001,-0.38234,17.5,0,0,0,0,0,24.05421875,2344,20.253089384727367,998.9081371557982,0
2024-03-17T15:39:39,-0.36789647475,0.18843477974999998,9.9170532657,0.01863138976503947,0.020311269170084013,0.08735372906231621,0.16618,0.54866,-0.37450000000000006,17.5,0,0,0,0,0,24.05421875,2344,20.253089384727367,998.9081371557982,0
2024-03-17T15:39:39,-0.38584264425,0.17407784415000002,9.9146604431,0.022754730122876075,0.020005836550985007,0.08628471489546968,0.15302000000000002,0.55174,-0.36708,17.5,0,0,0,0,0,24.05421875,2344,20.253089384727367,998.9081371557982,0
2024-03-17T15:39:39,-0.3553341561,0.16809578764999997,9.91286582615,0.02306016274197508,0.020463985479633514,0.09040805525330628,0.16310000000000002,0.54838,-0.37772,17.5,0,0,0,0,0,24.05421875,2344,20.253089384727367,998.9081371557982,0
