Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Lux,IR,Full_Spectrum,Temp,Switch_Pressed
2024-03-10T11:44:21,-0.39720855159999996,-0.51385865335,9.77767134925,-0.009315694882519735,0.0013744467859455349,-0.0038179077387375964,-0.72618,0.42434000000000005,-1.6828,22.240896,148,9699707,11.5,0
2024-03-10T11:44:21,-0.40438701939999994,-0.52223353245,9.789635462249999,-0.026725354171163174,-0.0016798794050445422,-0.01466076571675237,-0.7222600000000001,0.42686,-1.6849,22.240896,148,9699707,11.5,0
2024-03-10T11:44:21,-0.40618163634999993,-0.50548377425,9.812965482600001,-0.03436116964863837,0.0016798794050445422,-0.015577063574049392,-0.7222600000000001,0.42686,-1.6849,22.240896,148,9699707,11.5,0
2024-03-10T11:44:21,-0.41276189849999995,-0.50548377425,9.816554716499999,-0.03787364476827696,0.0018325957145940463,-0.015882496193148403,-0.7256200000000002,0.43302,-1.6835000000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:21,-0.41036907589999994,-0.50548377425,9.78604622835,-0.04321871560250959,0.003054326190990077,-0.015882496193148403,-0.7208600000000001,0.43022000000000005,-1.6822400000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:21,-0.38344982164999997,-0.5192425042,9.800403163949998,-0.051312680008633295,0.004276056667386108,-0.01863138976503947,-0.7208600000000001,0.43022000000000005,-1.6822400000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:21,-0.41455651544999994,-0.5347958510999999,9.816554716499999,-0.0514653963181828,0.006414085001079162,-0.018784106074588976,-0.7203,0.43134000000000006,-1.68868,22.240896,148,9699707,11.5,0
2024-03-10T11:44:21,-0.37686955949999995,-0.5324030285,9.784849817049999,-0.051770828937281806,0.004886921905584123,-0.018173240836390957,-0.71946,0.42882000000000003,-1.6770600000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40438701939999994,-0.4989035121,9.8057870148,-0.04092797095926703,0.004886921905584123,-0.014813482026301873,-0.71946,0.42882000000000003,-1.6770600000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.42652062845,-0.51026941945,9.8045906035,-0.0316122760767473,0.006261368691529657,-0.018478673455489966,-0.7119000000000001,0.43106000000000005,-1.6784600000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.3978067572499999,-0.5252245607,9.6526463684,-0.029932396671702752,-0.001069014166846527,-0.01710422666954443,-0.7270200000000001,0.42602000000000007,-1.67412,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40319060809999996,-0.5144568589999999,9.7962157244,-0.02351831167062359,0.00015271630954950385,-0.013897184169004852,-0.7270200000000001,0.42602000000000007,-1.67412,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.39421752335,-0.52821558895,9.83629550295,-0.022143864884678056,0.0009162978572970231,-0.015729779883598898,-0.7231000000000001,0.42910000000000004,-1.67216,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41874395499999995,-0.5060819798999999,9.79083187355,-0.02138028333693054,0.0013744467859455349,-0.013439035240356337,-0.7208600000000001,0.43582000000000004,-1.6742600000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41635113239999993,-0.5324030285,9.812965482600001,-0.004123340357836604,0.0018325957145940463,-0.012217304763960308,-0.7208600000000001,0.43582000000000004,-1.6742600000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40677984199999995,-0.5294120002499999,9.811769071299999,-0.013286318930806834,-0.0015271630954950385,-0.014813482026301873,-0.7177800000000001,0.42882000000000003,-1.6842000000000004,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.3960121403,-0.50907300815,9.81715292215,-0.008399397025222712,-0.001069014166846527,-0.013133602621257331,-0.7116200000000001,0.42826000000000003,-1.6644600000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.4157529267499999,-0.5156532703,9.8727860476,-0.010079276430267254,0.00015271630954950385,-0.01145372321621279,-0.7116200000000001,0.42826000000000003,-1.6644600000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.37866417645,-0.4755734917499999,9.75135030065,-0.0027488935718910697,-0.0003054326190990077,-0.012217304763960308,-0.7233800000000001,0.42938000000000004,-1.6770600000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.42412780585,-0.5324030285,9.811769071299999,0.00045814892864851157,-0.001069014166846527,-0.010995574287564279,-0.7233800000000001,0.42630000000000007,-1.6679600000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41156548719999997,-0.5072783912,9.808179837399999,-0.0016798794050445422,0.0018325957145940463,-0.011759155835311796,-0.7233800000000001,0.42630000000000007,-1.6679600000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40857445894999994,-0.5168496816,9.816554716499999,-0.006261368691529657,-0.0022907446432425577,-0.0119118721448613,-0.72758,0.43918000000000007,-1.68938,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.4247260115,-0.51984070985,9.799206752649999,-0.017715091907742446,0.0015271630954950385,-0.014508049407202865,-0.72758,0.43918000000000007,-1.6737000000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.38045879339999994,-0.5084748025,9.76690364755,-0.014049900478554353,-0.0027488935718910697,-0.013133602621257331,-0.7256200000000002,0.43106000000000005,-1.6737000000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.3900300838,-0.4971088951499999,9.803394192199999,-0.018784106074588976,0.0003054326190990077,-0.014813482026301873,-0.7197400000000002,0.43806000000000006,-1.68686,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.39720855159999996,-0.52462635505,9.848857821599998,-0.018173240836390957,0.0033597588100890844,-0.012522737383059314,-0.7197400000000002,0.43806000000000006,-1.68686,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.4073780476499999,-0.5120640364,9.7878408453,-0.012980886311707827,-0.0024434609527920616,-0.012980886311707827,-0.72282,0.43078000000000005,-1.6767800000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.4193421606499999,-0.5300102058999999,9.9505527821,-0.017256942979093935,-0.0007635815477475193,-0.012675453692608819,-0.71694,0.43722000000000005,-1.6830800000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41694933804999995,-0.51625147595,9.888339394499999,-0.013439035240356337,0.004581489286485115,-0.012370021073509813,-0.71694,0.43722000000000005,-1.6830800000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40019957984999993,-0.50428736295,9.81356368825,-0.019394971312786988,0.0007635815477475193,-0.014966198335851376,-0.73122,0.42966000000000004,-1.6697800000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41036907589999994,-0.5144568589999999,9.769894675799998,-0.013591751549905842,0.00015271630954950385,-0.013897184169004852,-0.7172200000000001,0.43694000000000005,-1.6765000000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.39062828945,-0.51625147595,9.8069834261,-0.01664607774089592,0.0019853120241435504,-0.013133602621257331,-0.7172200000000001,0.43694000000000005,-1.6765000000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40259240244999994,-0.49531427819999996,9.79561751875,-0.010079276430267254,0.00045814892864851157,-0.013133602621257331,-0.7189000000000001,0.43442000000000003,-1.6755200000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.39182470075,-0.51266224205,9.821938567349997,-0.012217304763960308,0.0006108652381980154,-0.015882496193148403,-0.72646,0.43246,-1.67916,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.38225341035,-0.52701917765,9.8261260069,-0.012522737383059314,0.0,-0.014355333097653362,-0.72646,0.43246,-1.67916,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.4013959911499999,-0.5294120002499999,9.803394192199999,-0.012522737383059314,0.0003054326190990077,-0.014813482026301873,-0.7256200000000002,0.42546000000000006,-1.6809800000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41156548719999997,-0.5120640364,9.810572659999998,-0.016493361431346415,-0.00045814892864851157,-0.013133602621257331,-0.7278600000000001,0.43274000000000007,-1.6783200000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41096728154999995,-0.50907300815,9.807581631749999,-0.014202616788103858,0.0027488935718910697,-0.013286318930806834,-0.7278600000000001,0.43274000000000007,-1.6783200000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.38823546685,-0.5036891573,9.815956510849999,-0.012828170002158324,0.0003054326190990077,-0.013897184169004852,-0.7203,0.42882000000000003,-1.68294,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41694933804999995,-0.53180482285,9.7974121357,-0.012675453692608819,0.0006108652381980154,-0.011606439525762293,-0.7259000000000001,0.43106000000000005,-1.6720200000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.39182470075,-0.5168496816,9.812965482600001,-0.014966198335851376,-0.0022907446432425577,-0.011759155835311796,-0.7259000000000001,0.43106000000000005,-1.6720200000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40438701939999994,-0.52821558895,9.94277610865,-0.016340645121796914,0.002901609881440573,-0.012675453692608819,-0.7233800000000001,0.43162000000000006,-1.6833600000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40079778549999995,-0.51026941945,9.829715240799999,-0.018173240836390957,-0.0018325957145940463,-0.01114829059711378,-0.7222600000000001,0.43106000000000005,-1.67636,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40618163634999993,-0.4935196612499999,9.7974121357,-0.012522737383059314,-0.0012217304763960308,-0.014508049407202865,-0.7222600000000001,0.43106000000000005,-1.67636,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.37926238209999996,-0.5108676251,9.80159957525,-0.016798794050445424,0.0007635815477475193,-0.014508049407202865,-0.73122,0.43862000000000007,-1.6802800000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.42293139455,-0.4989035121,9.79083187355,-0.017409659288643436,0.0009162978572970231,-0.013897184169004852,-0.72394,0.42518000000000006,-1.6713200000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40558343069999997,-0.5084748025,9.82792062385,-0.014049900478554353,-0.0009162978572970231,-0.012370021073509813,-0.72394,0.42518000000000006,-1.6713200000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.40618163634999993,-0.5306084115499999,9.834500885999999,-0.016340645121796914,0.0016798794050445422,-0.012828170002158324,-0.7267400000000002,0.43554000000000004,-1.69036,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.38644084989999994,-0.52223353245,9.660423041849999,-0.015271630954950386,0.0015271630954950385,-0.012217304763960308,-0.7292600000000001,0.43218000000000006,-1.6766400000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.39661034595,-0.51744788725,9.807581631749999,-0.015424347264499889,-0.002138028333693054,-0.014202616788103858,-0.7292600000000001,0.43218000000000006,-1.6766400000000001,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41754754369999997,-0.5192425042,9.8452685877,-0.016951510359994926,0.00015271630954950385,-0.014355333097653362,-0.73458,0.42546000000000006,-1.6941400000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.38943187814999997,-0.50907300815,9.762716207999999,-0.016340645121796914,-0.0024434609527920616,-0.013897184169004852,-0.72394,0.43386,-1.6905000000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41276189849999995,-0.4899304273499999,9.829715240799999,-0.009010262263420728,0.0003054326190990077,-0.012828170002158324,-0.72394,0.43386,-1.6905000000000003,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.3613162126,-0.5168496816,9.8069834261,-0.01664607774089592,0.0038179077387375964,-0.014049900478554353,-0.7289800000000001,0.43526000000000004,-1.67412,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.41694933804999995,-0.53539405675,9.822536773,-0.015882496193148403,0.0012217304763960308,-0.013744467859455347,-0.7306600000000001,0.43190000000000006,-1.6751,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.39900316855,-0.50787659685,9.7938229018,-0.012522737383059314,0.0022907446432425577,-0.010995574287564279,-0.7306600000000001,0.43190000000000006,-1.6751,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.4247260115,-0.49292145559999995,9.82433138995,-0.012675453692608819,-0.0012217304763960308,-0.013439035240356337,-0.7284200000000001,0.42742,-1.6737000000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.42771703974999997,-0.5204389155,9.78245699445,-0.016798794050445424,0.0012217304763960308,-0.012828170002158324,-0.7284200000000001,0.46326000000000006,-1.6878400000000002,22.240896,148,9699707,11.5,0
2024-03-10T11:44:22,-0.4073780476499999,-0.4875376047499999,9.83509909165,-0.016798794050445424,-0.00045814892864851157,-0.015424347264499889,-0.7287,0.43302,-1.6878400000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:22,-0.41216369284999993,-0.5060819798999999,9.8153583052,-0.014966198335851376,0.00015271630954950385,-0.0119118721448613,-0.7259000000000001,0.4333000000000001,-1.68042,21.973248,149,9765243,11.5,0
2024-03-10T11:44:22,-0.40438701939999994,-0.5294120002499999,9.789037256599999,-0.008246680715673207,-0.0022907446432425577,-0.012828170002158324,-0.7259000000000001,0.4333000000000001,-1.68042,21.973248,149,9765243,11.5,0
2024-03-10T11:44:22,-0.4133601041499999,-0.5264209719999999,9.810572659999998,-0.015577063574049392,0.0,-0.01466076571675237,-0.71946,0.42910000000000004,-1.67314,21.973248,149,9765243,11.5,0
2024-03-10T11:44:22,-0.4193421606499999,-0.5036891573,9.821938567349997,-0.013744467859455347,0.00045814892864851157,-0.012064588454410803,-0.7270200000000001,0.43246,-1.6724400000000001,21.973248,149,9765243,11.5,0
2024-03-10T11:44:22,-0.39840496289999994,-0.4959124838499999,9.79561751875,-0.01664607774089592,0.00045814892864851157,-0.014049900478554353,-0.7270200000000001,0.43246,-1.6724400000000001,21.973248,149,9765243,11.5,0
2024-03-10T11:44:22,-0.38045879339999994,-0.5192425042,9.76451082495,-0.014049900478554353,-0.0003054326190990077,-0.012828170002158324,-0.7177800000000001,0.43218000000000006,-1.6748200000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:22,-0.38943187814999997,-0.5347958510999999,9.816554716499999,-0.015882496193148403,0.0022907446432425577,-0.012370021073509813,-0.72282,0.43078000000000005,-1.6849,22.136448,149,9765244,11.5,0
2024-03-10T11:44:22,-0.39840496289999994,-0.5000999234,9.7974121357,-0.016340645121796914,0.0012217304763960308,-0.012675453692608819,-0.72282,0.43078000000000005,-1.6849,22.136448,149,9765244,11.5,0
2024-03-10T11:44:22,-0.4223331889,-0.4959124838499999,9.81117086565,-0.018020524526841455,-0.039095375244672985,-0.012828170002158324,-0.7217,0.42826000000000003,-1.6738400000000002,22.136448,149,9765244,11.5,0
2024-03-10T11:44:22,-0.4283152454,-0.5012963347,9.7794659662,-0.015424347264499889,0.001069014166846527,-0.01710422666954443,-0.7200200000000001,0.44002,-1.6877000000000002,22.136448,149,9765244,11.5,0
2024-03-10T11:44:22,-0.38703905555,-0.5120640364,9.8045906035,-0.02260201381332657,-0.0016798794050445422,-0.012675453692608819,-0.7200200000000001,0.44002,-1.6877000000000002,22.136448,149,9765244,11.5,0
2024-03-10T11:44:23,-0.37627135385,-0.5168496816,9.7878408453,-0.013744467859455347,0.0003054326190990077,-0.012370021073509813,-0.71806,0.42798,-1.66992,22.136448,149,9765244,11.5,0
2024-03-10T11:44:23,-0.39302111205,-0.50907300815,9.82911703515,-0.015271630954950386,-0.0036651914291880926,-0.017409659288643436,-0.7219800000000001,0.4389,-1.6878400000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.41814574934999993,-0.51984070985,9.803394192199999,-0.014508049407202865,0.0015271630954950385,-0.01114829059711378,-0.7219800000000001,0.4389,-1.6878400000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.39720855159999996,-0.50787659685,9.80877804305,-0.014049900478554353,-0.0018325957145940463,-0.011759155835311796,-0.73234,0.43582000000000004,-1.6833600000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.4283152454,-0.5264209719999999,9.78843905095,-0.012980886311707827,0.004886921905584123,-0.011606439525762293,-0.72394,0.42686,-1.68392,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.4073780476499999,-0.52821558895,9.810572659999998,-0.01710422666954443,-0.004581489286485115,-0.013439035240356337,-0.72534,0.42210000000000003,-1.6704800000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.38285161599999995,-0.5048855686,9.819545744749998,-0.011759155835311796,-0.0006108652381980154,-0.012828170002158324,-0.72534,0.42210000000000003,-1.6704800000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.41754754369999997,-0.5395814963,9.7914300792,-0.012064588454410803,0.0012217304763960308,-0.014355333097653362,-0.7186200000000001,0.43134000000000006,-1.6877000000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.44027935839999993,-0.48454657649999994,9.82911703515,-0.014508049407202865,0.00015271630954950385,-0.0119118721448613,-0.7222600000000001,0.43078000000000005,-1.68504,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.39242290639999994,-0.5240281494,9.8261260069,-0.011301006906663285,0.0009162978572970231,-0.013591751549905842,-0.7222600000000001,0.43078000000000005,-1.68504,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.40677984199999995,-0.5144568589999999,9.92243711655,-0.00946841119206924,-0.003207042500539581,-0.013439035240356337,-0.71806,0.43498000000000003,-1.67692,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.4157529267499999,-0.51266224205,9.8153583052,-0.014813482026301873,-0.0006108652381980154,-0.012064588454410803,-0.7203,0.43190000000000006,-1.6815400000000003,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.40259240244999994,-0.5060819798999999,9.808179837399999,-0.01145372321621279,-0.0007635815477475193,-0.011759155835311796,-0.7200200000000001,0.43414,-1.6748200000000002,21.973248,149,9765243,11.5,0
2024-03-10T11:44:23,-0.4193421606499999,-0.52701917765,9.816554716499999,-0.016951510359994926,0.0025961772623415654,-0.013133602621257331,-0.7200200000000001,0.43414,-1.6748200000000002,22.136448,149,9765244,11.5,0
