Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed,GPS_Latitude,GPS_Longitude,GPS_Speed,GPS_Timestamp,Pad_press,lux
2024-04-02T14:48:06,0.10588240005,0.0502492746,9.859625523299998,0.016493361431346415,0.019853120241435502,0.08552113334772216,-0.19194000000000003,0.11410000000000001,-0.20566000000000004,21.5,0,287,102,83,421,33.574921875,27036,100,695.662002676745,0,,,,N/A,False,893
2024-04-02T14:48:06,0.11485548479999999,0.029910282499999996,9.86500937415,0.016798794050445424,0.023976460599272102,0.08842274322916273,-0.18830000000000002,0.11298,-0.19894000000000003,21.5,0,287,102,83,421,33.574921875,27036,100,695.662002676745,0,,,,N/A,False,893
2024-04-02T14:48:06,0.11605189609999998,0.035892338999999995,9.91286582615,0.020769418098732523,0.020158552860534508,0.08796459430051423,-0.19278000000000003,0.10710000000000001,-0.21238,21.5,0,287,102,83,421,26.3630078125,3628,29.698215227445544,1010.326593160978,0,,,,N/A,False,893
2024-04-02T14:48:06,0.12023933564999999,0.05503491979999999,9.926624556099998,0.020005836550985007,0.019242255003237483,0.08857545953871222,-0.19110000000000002,0.1267,-0.19782000000000002,21.5,0,287,102,83,421,26.3630078125,3628,29.698215227445544,1010.326593160978,0,,,,N/A,False,893
2024-04-02T14:48:06,0.12382856954999999,0.0502492746,9.91525864875,0.015271630954950386,0.01756237559819294,0.08872817584826173,-0.18942,0.11494000000000001,-0.19460000000000002,21.5,0,287,102,83,421,26.592109375,4251,29.74568186958008,1010.3175486802357,0,,,,N/A,False,893
2024-04-02T14:48:07,0.13100703735,0.06879364974999999,9.887142983199999,0.016340645121796914,0.01893682238413848,0.08659014751456869,-0.19138000000000002,0.11802000000000001,-0.18718,21.5,0,287,102,83,421,26.592109375,4251,29.74568186958008,1010.3175486802357,0,,,,N/A,False,893
2024-04-02T14:48:07,0.1280160091,0.0634097989,9.884750160599998,0.015882496193148403,0.020005836550985007,0.08597928227637067,-0.19390000000000002,0.11186000000000001,-0.19544000000000003,21.5,0,287,102,83,421,26.977265625,4921,29.78418562891665,1010.3198842825954,0,,,,N/A,False,893
2024-04-02T14:48:07,0.12741780345,0.031106693799999998,9.880562721050001,0.018478673455489966,0.019089538693687978,0.08445211918087563,-0.19054000000000001,0.12530000000000002,-0.20510000000000003,21.5,0,287,102,83,421,26.977265625,4921,29.78418562891665,1010.3198842825954,0,,,,N/A,False,893
2024-04-02T14:48:07,0.12562318649999998,0.06400800455,9.9026963301,0.020769418098732523,0.02336559536107409,0.08582656596682116,-0.19166000000000002,0.12194,-0.20104000000000002,21.5,0,287,102,83,421,27.4059765625,5592,29.826568970165745,1010.3269156037796,0,,,,N/A,False,893
2024-04-02T14:48:07,0.12143574694999999,0.058624153699999994,9.98943614935,0.02428189321837111,0.021227567027381034,0.08827002691961322,-0.18634000000000003,0.11998000000000002,-0.19152000000000002,21.5,0,297,114,98,458,27.4059765625,5592,29.826568970165745,1010.3269156037796,0,,,,N/A,False,967
2024-04-02T14:48:07,0.12981062605,0.08195417405,9.9122676205,0.021991148575128558,0.021227567027381034,0.09086620418195479,-0.19334000000000004,0.10990000000000001,-0.1974,21.5,0,297,114,98,458,27.81984375,6261,29.839780874838866,1010.3248754446172,0,,,,N/A,False,967
2024-04-02T14:48:07,0.12502498085,0.06879364974999999,9.949954576449999,0.02336559536107409,0.019853120241435502,0.08735372906231621,-0.18634000000000003,0.12530000000000002,-0.18900000000000003,21.5,0,297,114,98,458,27.81984375,6261,29.839780874838866,1010.3248754446172,0,,,,N/A,False,967
2024-04-02T14:48:07,0.14057832774999998,0.07058826669999999,9.957133044249998,0.02260201381332657,0.019394971312786988,0.0867428638241182,-0.19278000000000003,0.12278000000000001,-0.19264,21.5,0,297,114,98,458,28.19640625,6992,29.83302200009273,1010.3414106102712,0,,,,N/A,False,967
2024-04-02T14:48:07,0.1052841944,0.0646062102,9.98704332675,0.019089538693687978,0.020463985479633514,0.08918632477691024,-0.18914,0.12110000000000001,-0.21322000000000002,21.5,0,297,114,98,458,28.19640625,6992,29.83302200009273,1010.3414106102712,0,,,,N/A,False,967
2024-04-02T14:48:07,0.12741780345,0.037686955949999996,9.99661461715,0.018478673455489966,0.02336559536107409,0.08811731061006371,-0.18998,0.11130000000000001,-0.19614,21.5,0,297,114,98,458,28.52609375,7761,29.799789120929837,1010.3449515958605,0,,,,N/A,False,967
2024-04-02T14:48:07,0.15254244074999998,0.06101697629999999,9.995418205850001,0.06429356632034113,-0.10629055144645468,-0.05803219762881146,-0.18858000000000003,0.12586000000000003,-0.20146,21.5,0,297,114,98,458,28.52609375,7761,29.799789120929837,1010.3449515958605,0,,,,N/A,False,967
2024-04-02T14:48:08,0.12741780345,0.07477570624999999,9.953543810349998,0.04963280060358875,-0.05238169417547982,-0.050854531079984784,-0.19978000000000004,0.12138000000000002,-0.20118,21.5,0,298,115,100,465,28.813203125,8500,29.77411721580882,1010.3516777433969,0,,,,N/A,False,978
2024-04-02T14:48:08,0.11784651304999999,0.0634097989,9.807581631749999,0.03222314131494531,0.0068722339297276735,-0.0476474885794452,-0.1967,0.11886000000000001,-0.19824,21.5,0,298,115,100,465,28.813203125,8500,29.77411721580882,1010.3516777433969,0,,,,N/A,False,978
2024-04-02T14:48:08,0.13160524299999998,0.05802594804999999,9.938588669099998,0.03772092845872745,0.007788531787024696,-0.043676864531158106,-0.19418000000000002,0.11186000000000001,-0.19838000000000003,21.5,0,298,115,100,465,29.060859375,9239,29.70570158244351,1010.3615012172382,0,,,,N/A,False,978
2024-04-02T14:48:08,0.1088734283,0.0538385085,9.978070242,0.041080687268816536,0.008552113334772215,-0.0435241482216086,-0.18802000000000002,0.11186000000000001,-0.19600000000000004,21.5,0,298,115,100,465,29.060859375,9239,29.70570158244351,1010.3615012172382,0,,,,N/A,False,978
2024-04-02T14:48:08,0.1088734283,0.044267218100000005,9.97986485895,0.04291328298341058,0.008399397025222712,-0.04153883619746505,-0.19418000000000002,0.11578000000000002,-0.19726000000000002,21.5,0,298,115,100,465,29.273359375,9965,29.66232683545178,1010.365464853913,0,,,,N/A,False,978
2024-04-02T14:48:08,0.11306086784999998,0.0526420972,10.025926693999999,0.041691552507014555,0.004581489286485115,-0.03665191429188092,-0.19390000000000002,0.12866000000000002,-0.20160000000000003,21.5,0,298,115,100,465,29.273359375,9965,29.66232683545178,1010.365464853913,0,,,,N/A,False,978
2024-04-02T14:48:08,0.1351944769,0.029910282499999996,10.015757197949998,0.04153883619746505,0.00045814892864851157,-0.043676864531158106,-0.2009,0.12558000000000002,-0.18900000000000003,21.5,0,298,115,100,465,29.4555859375,10694,29.593851302880513,1010.3734475478519,0,,,,N/A,False,978
2024-04-02T14:48:08,0.1471585899,0.07118647234999999,9.919446088299999,0.038942658935123484,-0.0054977871437821395,-0.0435241482216086,-0.19222000000000003,0.11186000000000001,-0.1904,22.5,0,298,115,100,465,29.4555859375,10694,29.593851302880513,1010.3734475478519,0,,,,N/A,False,978
2024-04-02T14:48:08,0.2967100024,0.062213387599999996,10.010971552749998,0.040622538340168025,-0.008857545953871223,-0.038484510006474966,-0.1953,0.12194,-0.20972000000000002,21.5,0,301,117,101,470,29.610859375,11425,29.511808986737268,1010.3730331295654,0,,,,N/A,False,989
2024-04-02T14:48:08,0.12203395259999998,0.05204389154999999,10.0366943957,0.04520402762665314,-0.003207042500539581,-0.040622538340168025,-0.18718,0.10990000000000001,-0.18676,21.5,0,301,117,101,470,29.610859375,11425,29.511808986737268,1010.3730331295654,0,,,,N/A,False,989
2024-04-02T14:48:08,0.12263215824999998,0.0741775006,10.009176935799998,0.04428772976935611,-0.0022907446432425577,-0.04276056667386108,-0.19334000000000004,0.12222000000000001,-0.19684000000000004,21.5,0,301,117,101,470,29.744453125,12130,29.43913175368031,1010.3675213555142,0,,,,N/A,False,989
2024-04-02T14:48:09,0.11365907349999999,0.04606183504999999,9.992427177599998,0.04428772976935611,0.001069014166846527,-0.040622538340168025,-0.18830000000000002,0.11914000000000001,-0.20426000000000002,21.5,0,301,117,101,470,29.744453125,12130,29.43913175368031,1010.3675213555142,0,,,,N/A,False,989
2024-04-02T14:48:09,0.14237294469999998,0.0681954441,9.957133044249998,0.041691552507014555,-0.006719517620178169,-0.036499197982331415,-0.18606000000000003,0.12418000000000001,-0.20258,21.5,0,301,117,101,470,29.8598828125,12854,29.348055191209628,1010.3716668024877,0,,,,N/A,False,989
2024-04-02T14:48:09,0.11784651304999999,0.06520441585,9.985846915449999,0.04505131131710364,-0.002901609881440573,-0.0006108652381980154,-0.19782000000000002,0.11326,-0.20244000000000004,22.5,0,301,117,101,470,29.8598828125,12854,29.348055191209628,1010.3716668024877,0,,,,N/A,False,989
2024-04-02T14:48:09,0.10588240005,0.06161518194999999,9.993025383249998,0.04291328298341058,-0.0038179077387375964,-0.04077525464971753,-0.18550000000000003,0.12614,-0.20020000000000002,21.5,0,301,117,101,470,29.96046875,13556,29.25572392750928,1010.3765847956106,0,,,,N/A,False,989
2024-04-02T14:48:09,0.08853443620000001,0.059222359349999996,10.007382318849999,0.04474587869800463,-0.0033597588100890844,-0.04260785036431157,-0.19614,0.12054000000000001,-0.19544000000000003,21.5,0,301,117,101,470,29.96046875,13556,29.25572392750928,1010.3765847956106,0,,,,N/A,False,989
2024-04-02T14:48:09,0.12622139215,0.062213387599999996,9.9744810081,0.04306599929296009,-0.006261368691529657,-0.0355829001250344,-0.19474,0.12138000000000002,-0.19096000000000002,21.5,0,304,118,103,476,30.0485546875,14224,29.156739656771094,1010.3789534417441,0,,,,N/A,False,1001
2024-04-02T14:48:09,0.12741780345,0.0646062102,9.99182897195,0.041691552507014555,-0.002901609881440573,-0.04489859500755413,-0.1953,0.11550000000000002,-0.20370000000000002,21.5,0,304,118,103,476,30.0485546875,14224,29.156739656771094,1010.3789534417441,0,,,,N/A,False,1001
2024-04-02T14:48:09,0.12562318649999998,0.0538385085,9.98943614935,0.041996985126113565,-0.0013744467859455349,-0.04001167310197001,-0.19362000000000001,0.12222000000000001,-0.19558,22.5,0,304,118,103,476,30.1258984375,14960,29.068081538300092,1010.3852493379662,0,,,,N/A,False,1001
2024-04-02T14:48:09,0.09810572659999998,0.06999006104999998,10.0223374601,0.04016438941151951,-0.002138028333693054,-0.03466660226773738,-0.19502,0.12054000000000001,-0.1974,21.5,0,304,118,103,476,30.1258984375,14960,29.068081538300092,1010.3852493379662,0,,,,N/A,False,1001
2024-04-02T14:48:09,0.14057832774999998,0.05443671415,10.02293566575,0.04214970143566306,-0.005039638215133627,-0.03787364476827696,-0.19474,0.12166,-0.19502,22.5,0,304,118,103,476,30.195234375,15625,28.973167901144226,1010.3909849240504,0,,,,N/A,False,1001
2024-04-02T14:48:09,0.15014961815,0.07357929495,9.9649097177,0.04780020488899471,0.0018325957145940463,-0.03741549583962844,-0.18718,0.12474,-0.19964,21.5,0,304,118,103,476,30.195234375,15625,28.973167901144226,1010.3909849240504,0,,,,N/A,False,1001
2024-04-02T14:48:09,0.1387837108,0.05084748024999999,9.9876415324,0.040317105721069016,-0.003970624048287101,-0.03756821214917795,-0.19586,0.11634000000000001,-0.21168,21.5,0,304,118,103,476,30.256953125,16251,28.872045702102888,1010.3878339011883,0,,,,N/A,False,1001
2024-04-02T14:48:10,0.11904292434999998,0.04486542375,9.9517491934,0.04718933965079669,-0.0025961772623415654,-0.039858956792420505,-0.19278000000000003,0.12222000000000001,-0.20804000000000003,22.5,0,304,118,103,476,30.256953125,16251,28.872045702102888,1010.3878339011883,0,,,,N/A,False,1001
2024-04-02T14:48:10,0.10827522265,0.06879364974999999,10.007382318849999,0.039706240482871004,-0.007177666548826681,-0.040317105721069016,-0.18942,0.11522000000000002,-0.20216000000000003,21.5,0,304,118,103,476,30.3133984375,17039,28.7817140159621,1010.3921943630776,0,,,,N/A,False,1001
2024-04-02T14:48:10,0.12562318649999998,0.05084748024999999,10.001400262349998,0.0433714319120591,-0.0013744467859455349,-0.04046982203061852,-0.18746000000000002,0.11130000000000001,-0.20734000000000002,22.5,0,304,118,103,476,30.3133984375,17039,28.7817140159621,1010.3921943630776,0,,,,N/A,False,1001
