Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Lux,IR,Full_Spectrum,Temp
2024-03-04T22:12:28,0.00418743955,0.2105683888,9.8560362894,0.1107193244233903,-0.051159963699083794,0.05558873667601941,-0.6301400000000001,0.7203,-1.7297000000000002,0.0,0,0,14.5
2024-03-04T22:12:29,0.058624153699999994,0.18544375149999998,9.692127941299999,0.12125674978230605,-0.07803803417979646,0.052839843104128335,-0.6290200000000001,0.7259000000000001,-1.7130400000000001,3.734016,8,524324,15.5
2024-03-04T22:12:30,0.0083748791,0.1363908882,9.84586679335,0.119118721448613,-0.07177666548826682,0.05482515512827188,-0.6265000000000002,0.72282,-1.7095400000000003,3.734016,8,524324,16.5
2024-03-04T22:12:31,-0.014356935599999999,0.1471585899,9.880562721050001,-0.010384709049366262,0.006414085001079162,-0.010995574287564279,-0.6242600000000001,0.7203,-1.7098200000000001,3.734016,8,524324,16.5
2024-03-04T22:12:32,0.010767701699999998,0.10827522265,9.925428144799998,-0.018784106074588976,0.0027488935718910697,-0.011606439525762293,-0.6293000000000001,0.73682,-1.71836,3.734016,8,524324,16.5
2024-03-04T22:12:33,0.013758729949999998,0.12502498085,9.91884788265,-0.019547687622336492,0.0033597588100890844,-0.009773843811168246,-0.62762,0.72646,-1.7252200000000002,3.734016,8,524324,16.5
2024-03-04T22:12:34,0.035892338999999995,0.1447657673,9.92482993915,-0.02489275845656913,0.0022907446432425577,-0.011606439525762293,-0.62734,0.7245000000000001,-1.7068800000000002,3.8972160000000002,8,524325,16.5
2024-03-04T22:12:35,0.0083748791,0.1328016543,9.886544777549998,-0.025350907385217638,0.004276056667386108,-0.014202616788103858,-0.62986,0.7208600000000001,-1.71668,3.734016,8,524324,16.5
2024-03-04T22:12:36,0.005982056499999999,0.1268195978,9.8811609267,-0.017409659288643436,-0.0006108652381980154,-0.012370021073509813,-0.6237,0.7197400000000002,-1.7127600000000003,3.734016,8,524324,16.5
2024-03-04T22:12:37,-0.0077766734499999995,0.15613167464999997,9.88415195495,-0.024740042147019626,0.002138028333693054,-0.014355333097653362,-0.6290200000000001,0.72618,-1.7133200000000002,3.8972160000000002,8,524325,16.5
2024-03-04T22:12:38,-0.0029910282499999996,0.13938191645,9.873384253249998,-0.019547687622336492,0.0025961772623415654,-0.013286318930806834,-0.6337800000000001,0.72618,-1.7250800000000002,3.8972160000000002,8,524325,16.5
2024-03-04T22:12:39,0.0029910282499999996,0.12622139215,9.88175913235,-0.025198191075668133,0.0035124751196385882,-0.015118914645400881,-0.6279000000000001,0.7348600000000001,-1.71444,3.8972160000000002,8,524325,16.5
2024-03-04T22:12:40,-0.14656038424999998,0.14117653339999997,9.914062237449999,-0.026419921552064168,0.002138028333693054,-0.015424347264499889,-0.6340600000000001,0.7200200000000001,-1.7197600000000002,3.8972160000000002,8,524325,16.5
2024-03-04T22:12:41,0.0167497582,0.1339980656,9.891330422749999,-0.023976460599272102,-0.0006108652381980154,-0.01618792881224741,-0.6267800000000001,0.7278600000000001,-1.7311,3.734016,8,524324,16.5
2024-03-04T22:12:42,0.035892338999999995,0.13579268255,9.862616551549998,-0.02061670178918302,0.0006108652381980154,-0.01114829059711378,-0.6329400000000001,0.73822,-1.7252200000000002,3.570816,8,524323,16.5
2024-03-04T22:12:43,0.011964112999999998,0.16031911419999997,9.90090171315,-0.025656340004316647,0.0033597588100890844,-0.013439035240356337,-0.62482,0.72646,-1.7281600000000001,3.734016,8,524324,16.5
2024-03-04T22:12:44,0.0095712904,0.1471585899,9.89372324535,-0.025198191075668133,-0.0006108652381980154,-0.012980886311707827,-0.63434,0.7267400000000002,-1.72662,3.734016,8,524324,16.5
2024-03-04T22:12:45,0.0077766734499999995,0.1339980656,9.829715240799999,-0.022449297503777065,0.004123340357836604,-0.013286318930806834,-0.6340600000000001,0.72534,-1.7220000000000002,3.734016,8,524324,16.5
2024-03-04T22:12:46,0.022133609050000003,0.14955141249999998,9.879366309749999,-0.02290744643242558,0.004581489286485115,-0.011606439525762293,-0.6301400000000001,0.72506,-1.7178000000000002,3.734016,8,524324,16.5
2024-03-04T22:12:47,-0.023330020349999998,0.14117653339999997,9.83390268035,-0.021227567027381034,0.0022907446432425577,-0.011759155835311796,-0.6329400000000001,0.71442,-1.7164000000000001,3.734016,8,524324,16.5
2024-03-04T22:12:48,0.014356935599999999,0.13459627124999998,9.8739824589,-0.023671027980173096,0.00595593607243065,-0.012370021073509813,-0.62398,0.6850200000000001,-1.7277400000000003,3.734016,8,524324,16.5
2024-03-04T22:12:49,0.011964112999999998,0.15672988029999999,9.8572327007,-0.026267205242514663,0.0007635815477475193,-0.013591751549905842,-0.62874,0.31178000000000006,-1.6896600000000002,3.734016,8,524324,16.5
2024-03-04T22:12:50,-0.0047856452,0.16271193679999998,9.9014999188,-0.021532999646480044,0.003207042500539581,-0.013591751549905842,-0.3960600000000001,1.04062,-1.06792,3.570816,8,524323,16.5
2024-03-04T22:12:51,0.005383850849999999,0.29850461935,9.857830906349998,-0.0276416520284602,0.0022907446432425577,-0.012828170002158324,0.82054,-0.5531400000000001,-0.4933600000000001,3.734016,8,524324,17.5
2024-03-04T22:12:52,0.00418743955,0.12083754129999999,9.87218784195,-0.022754730122876075,0.0038179077387375964,-0.011759155835311796,4.5873800000000005,-4.5871,4.58696,3.407616,8,524322,16.5
2024-03-04T22:12:53,0.01854437515,0.13818550515,9.852447055499999,-0.02290744643242558,0.0024434609527920616,-0.012675453692608819,0.28686,4.5873800000000005,4.58696,3.6752640000000003,7,458786,16.5
2024-03-04T22:12:54,-0.0035892338999999997,0.1734796385,9.9098747979,-0.024129176908821607,0.002901609881440573,-0.014355333097653362,0.40950000000000003,-0.4548600000000001,-2.09146,3.6752640000000003,7,458786,16.5
2024-03-04T22:12:55,0.014356935599999999,0.15074782379999999,9.8763752815,-0.025961772623415653,0.0016798794050445422,-0.012828170002158324,-4.5871,4.5873800000000005,4.58696,3.6752640000000003,7,458786,16.5
2024-03-04T22:12:56,0.025722842949999998,0.13938191645,9.877571692799998,-0.025350907385217638,0.0012217304763960308,-0.012675453692608819,-3.3192600000000003,0.8141,-1.7878000000000003,3.570816,8,524323,16.5
2024-03-04T22:12:57,-0.0023928226,0.15672988029999999,9.8739824589,-0.024740042147019626,0.005039638215133627,-0.013591751549905842,-4.5871,2.5447800000000003,3.4090000000000003,3.570816,8,524323,16.5
2024-03-04T22:12:58,0.01854437515,0.1519442351,9.886544777549998,-0.026419921552064168,0.0018325957145940463,-0.015118914645400881,-0.7889,0.39578,-2.6713400000000003,3.570816,8,524323,16.5
2024-03-04T22:12:59,0.010169496049999999,0.1459621786,9.9014999188,-0.027947084647559205,0.0013744467859455349,-0.015118914645400881,3.1182200000000004,-4.5871,1.3505800000000001,3.570816,8,524323,17.5
2024-03-04T22:13:00,0.0191425808,0.11784651304999999,9.862616551549998,-0.023976460599272102,0.0024434609527920616,-0.012980886311707827,-0.55622,0.30534000000000006,-2.6121200000000004,3.734016,8,524324,16.5
2024-03-04T22:13:01,-0.0095712904,0.15732808594999997,9.90808018095,-0.021532999646480044,0.005039638215133627,-0.012064588454410803,-0.5724600000000001,0.33082000000000006,-2.5810400000000002,3.734016,8,524324,16.5
2024-03-04T22:13:02,0.01734796385,0.1519442351,9.89013401145,-0.024129176908821607,0.003970624048287101,-0.013286318930806834,-0.5735800000000001,0.31626000000000004,-2.5804800000000006,7.076352000000002,76,4980904,17.5
2024-03-04T22:13:03,-0.0083748791,0.13938191645,9.851848849849999,-0.026419921552064168,0.0003054326190990077,-0.012522737383059314,-0.5691,0.31094000000000005,-2.5881800000000004,7.180800000000001,75,4915366,16.5
2024-03-04T22:13:04,-0.022731814700000002,0.13100703735,9.939186874749998,-0.027488935718910694,0.0019853120241435504,-0.014508049407202865,-0.56574,0.31402,-2.57544,7.017600000000002,75,4915366,17.5
2024-03-04T22:13:05,0.005383850849999999,0.16570296504999998,9.841679353799998,-0.02336559536107409,0.0012217304763960308,-0.011301006906663285,-0.5671400000000001,0.30758,-2.5767,7.017600000000002,75,4915366,16.5
2024-03-04T22:13:06,0.022133609050000003,0.1459621786,9.90209812445,-0.025350907385217638,0.0036651914291880926,-0.015271630954950386,-0.57274,0.30870000000000003,-2.56732,6.854400000000002,75,4915365,17.5
2024-03-04T22:13:07,0.01734796385,0.13339985995,9.860223728949999,-0.023212879051524585,0.0018325957145940463,-0.012370021073509813,-0.57218,0.31738000000000005,-2.5669,6.854400000000002,75,4915365,17.5
2024-03-04T22:13:08,0.0077766734499999995,0.12741780345,9.8919286284,-0.02138028333693054,0.002901609881440573,-0.013439035240356337,-0.5688200000000001,0.3129,-2.58244,6.136320000000001,60,3932296,17.5
2024-03-04T22:13:09,0.011964112999999998,0.11246266220000001,9.882357337999998,-0.024740042147019626,0.003054326190990077,-0.009621127501618741,-0.56742,0.31178000000000006,-2.5768400000000002,3.734016,8,524324,17.5
2024-03-04T22:13:10,-0.0017946169499999999,0.14177473905,9.8620183459,-0.02168571595602955,0.0070249502392771765,-0.009773843811168246,-0.5713400000000001,0.31234,-2.5856600000000003,3.570816,8,524323,17.5
2024-03-04T22:13:11,0.022133609050000003,0.14775679555,9.852447055499999,-0.027488935718910694,0.005803219762881146,-0.014202616788103858,-0.5730200000000001,0.32522,-2.5706800000000003,3.6752640000000003,7,458786,17.5
2024-03-04T22:13:12,0.041874395499999995,0.17587246110000002,9.89970530185,-0.024740042147019626,0.002901609881440573,-0.013591751549905842,-0.5747000000000001,0.30982000000000004,-2.5800600000000005,3.570816,8,524323,17.5
2024-03-04T22:13:13,-0.04247260115,0.12382856954999999,9.92482993915,-0.026419921552064168,0.00916297857297023,-0.013133602621257331,-0.5643400000000001,0.31402,-2.5795000000000003,3.570816,8,524323,17.5
2024-03-04T22:13:14,0.020937197749999997,0.12382856954999999,9.878768104099999,-0.026419921552064168,0.002901609881440573,-0.012064588454410803,-0.5707800000000001,0.31850000000000006,-2.57376,3.570816,8,524323,17.5
2024-03-04T22:13:15,0.013758729949999998,0.11485548479999999,9.850652438549998,-0.021991148575128558,0.0027488935718910697,-0.013744467859455347,-0.57582,0.31206,-2.5792200000000003,3.570816,8,524323,17.5
2024-03-04T22:13:17,0.01854437515,0.15553346899999998,9.905687358349997,-0.025503623694767143,0.006108652381980154,-0.012370021073509813,-0.57106,0.30954000000000004,-2.58916,3.570816,8,524323,16.5
2024-03-04T22:13:18,0.00658026215,0.1483550012,9.9086783866,-0.02168571595602955,0.0035124751196385882,-0.00946841119206924,-0.5719000000000001,0.31654000000000004,-2.5793600000000003,3.570816,8,524323,17.5
2024-03-04T22:13:19,0.01734796385,0.11844471869999999,9.92004429395,-0.02703078679026218,0.00473420559603462,-0.014508049407202865,-0.57106,0.30338000000000004,-2.5821600000000005,3.6752640000000003,7,458786,17.5
2024-03-04T22:13:20,-0.0526420972,0.11186445655,9.8201439504,-0.021838432265579053,0.0006108652381980154,-0.014049900478554353,-0.5702200000000001,0.31710000000000005,-2.5739,3.407616,8,524322,17.5
2024-03-04T22:13:21,0.022731814700000002,0.14117653339999997,9.886544777549998,-0.02168571595602955,0.004581489286485115,-0.012980886311707827,-0.57162,0.31150000000000005,-2.5797800000000004,3.6752640000000003,7,458786,17.5
2024-03-04T22:13:22,0.029312076849999997,0.14057832774999998,9.8799645154,-0.024129176908821607,0.0036651914291880926,-0.01145372321621279,-0.57442,0.30982000000000004,-2.5939200000000002,3.799296,23,1507389,17.5
2024-03-04T22:13:23,-0.0017946169499999999,0.1447657673,9.86620578545,-0.029474247743054245,-0.00015271630954950385,-0.012370021073509813,-0.5702200000000001,0.30562,-2.59532,3.7601280000000004,14,917550,17.5
2024-03-04T22:13:24,0.027517459899999996,0.1471585899,9.839884736850001,-0.025656340004316647,0.002901609881440573,-0.01466076571675237,-0.57274,0.30618,-2.57376,3.942912,31,2031691,17.5
2024-03-04T22:13:25,0.14775679555,0.1268195978,9.88893760015,-0.025656340004316647,0.003207042500539581,-0.012522737383059314,-0.5705,0.31542000000000003,-2.5860800000000004,3.9168,25,1638465,17.5
2024-03-04T22:13:26,0.0083748791,0.15074782379999999,9.882357337999998,-0.021227567027381034,0.005039638215133627,-0.013439035240356337,-0.56966,0.31038000000000004,-2.5853800000000002,3.570816,8,524323,17.5
2024-03-04T22:13:27,0.005982056499999999,0.12323036389999999,9.7914300792,-0.02657263786161367,0.00595593607243065,-0.012980886311707827,-0.56518,0.3199,-2.5820200000000004,3.570816,8,524323,17.5
2024-03-04T22:13:28,0.01734796385,0.13459627124999998,9.89731247925,-0.02703078679026218,0.0027488935718910697,-0.013744467859455347,-0.5677000000000001,0.31150000000000005,-2.5821600000000005,3.570816,8,524323,17.5
2024-03-04T22:13:29,0.01615155255,0.12741780345,9.889535805799998,-0.022754730122876075,0.0018325957145940463,-0.012370021073509813,-0.56742,0.32018,-2.58034,3.407616,8,524322,17.5
2024-03-04T22:13:30,0.0029910282499999996,0.1339980656,9.88175913235,-0.019853120241435502,0.0054977871437821395,-0.010384709049366262,-0.56574,0.31066000000000005,-2.58062,3.570816,8,524323,17.5
2024-03-04T22:13:31,-0.020937197749999997,0.11306086784999998,9.8201439504,-0.02458732583747012,0.007177666548826681,-0.013286318930806834,-0.5671400000000001,0.31178000000000006,-2.5810400000000002,3.734016,8,524324,17.5
2024-03-04T22:13:32,0.0077766734499999995,0.16151552549999998,9.862616551549998,-0.0238237442897226,0.0044287729769356115,-0.012522737383059314,-0.56994,0.30702,-2.5748800000000003,3.734016,8,524324,17.5
2024-03-04T22:13:33,0.0131605243,0.15672988029999999,9.857830906349998,-0.019700403931885997,0.0036651914291880926,-0.012522737383059314,-0.5719000000000001,0.31486000000000003,-2.5862200000000004,3.734016,8,524324,17.5
