Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Lux,IR,Full_Spectrum,Temp
2024-03-04T22:27:41,1.15034946495,-0.23569302609999998,12.921242039999997,1.747990879103621,-3.9886445728139415,4.146858669507227,-0.5441800000000001,0.44954,-2.4081400000000004,3.8972160000000002,8,524325,18.5
2024-03-04T22:27:42,-0.0047856452,0.15014961815,9.860223728949999,-0.025350907385217638,0.003054326190990077,-0.013591751549905842,-0.5419400000000001,0.44086000000000003,-2.40646,3.8972160000000002,8,524325,18.5
2024-03-04T22:27:43,-0.010767701699999998,0.12861421474999998,9.88175913235,-0.025656340004316647,0.004886921905584123,-0.012217304763960308,-0.5450200000000001,0.43862000000000007,-2.4150000000000005,3.8972160000000002,8,524325,18.5
2024-03-04T22:27:44,-0.0346959277,0.15852449724999998,9.87577707585,-0.03054326190990077,0.007483099167925688,-0.014049900478554353,-0.53438,0.43806000000000006,-2.41528,3.8972160000000002,8,524325,18.5
2024-03-04T22:27:45,-0.04247260115,0.13459627124999998,9.88415195495,-0.029932396671702752,0.0015271630954950385,-0.01618792881224741,-0.54362,0.44478,-2.4012800000000003,4.060416,8,524326,18.5
2024-03-04T22:27:46,0.00418743955,0.1471585899,9.794421107449999,-0.02932153143350474,0.0018325957145940463,-0.012522737383059314,-0.54278,0.44422,-2.4032400000000003,3.8972160000000002,8,524325,18.5
2024-03-04T22:27:47,-0.01734796385,0.2069791549,9.906285564,-0.03481931857728687,0.001069014166846527,-0.014202616788103858,-0.55034,0.4397400000000001,-2.40688,4.060416,8,524326,18.5
2024-03-04T22:27:48,-0.01256231865,0.1519442351,9.880562721050001,-0.02855794988575722,0.004276056667386108,-0.012217304763960308,-0.54334,0.43470000000000003,-2.4102400000000004,3.8972160000000002,8,524325,18.5
2024-03-04T22:27:49,-0.056231331100000004,0.1483550012,9.914062237449999,-0.02703078679026218,0.0024434609527920616,-0.015118914645400881,-0.54698,0.44534,-2.4115000000000006,4.060416,8,524326,18.5
2024-03-04T22:27:50,-0.020937197749999997,0.15014961815,9.847661410299999,-0.027488935718910694,0.0035124751196385882,-0.012370021073509813,-0.5411,0.4403000000000001,-2.4077200000000003,4.060416,8,524326,18.5
2024-03-04T22:27:51,-0.02691925425,0.14895320685,9.8380901199,-0.02855794988575722,0.002138028333693054,-0.01466076571675237,-0.55034,0.43358,-2.4060400000000004,4.060416,8,524326,18.5
2024-03-04T22:27:52,-0.044267218100000005,0.14536397295,9.848857821599998,-0.030390545600351267,0.0,-0.014202616788103858,-0.55062,0.43078000000000005,-2.4066000000000005,4.060416,8,524326,18.5
