Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed,GPS_Latitude,GPS_Longitude,GPS_Speed,GPS_Timestamp
2024-03-23T21:47:48,2.69491645325,-1.04985091575,9.4253282214,0.039553524173321496,-0.009773843811168246,-0.03604104905368291,0.46998,0.038500000000000006,-0.29386,2.5,7,0,0,0,0,33.574921875,337026,100,695.662002676745,0,,,,N/A
2024-03-23T21:47:48,2.46400907235,-1.0767701699999999,9.665208687049999,0.03543018381548489,0.014202616788103858,-0.03359758810089085,0.46970000000000006,0.0315,-0.27664000000000005,2.5,7,0,0,0,0,33.574921875,337026,100,695.662002676745,0,,,,N/A
2024-03-23T21:47:48,2.50588346785,-1.0815558152,9.59940606555,0.03130684345764829,0.012370021073509813,-0.037110063220529434,0.46578,0.032060000000000005,-0.29204,2.5,7,0,0,0,0,33.574921875,337026,100,695.662002676745,0,,,,N/A
2024-03-23T21:47:48,2.5459632463999995,-1.0510473270499998,9.52163933105,0.03344487179134134,0.014355333097653362,-0.03543018381548489,0.46578,0.032060000000000005,-0.25620000000000004,2.5,7,0,0,0,0,33.574921875,337026,100,695.662002676745,0,,,,N/A
2024-03-23T21:47:48,2.45802701585,-1.0905288999499998,9.617950440699998,0.03466660226773738,0.014966198335851376,-0.03512475119638588,0.46858000000000005,0.039900000000000005,-0.28406,2.5,7,0,0,0,0,33.574921875,337026,100,695.662002676745,0,,,,N/A
2024-03-23T21:47:48,2.5639094158999995,-1.0731809361,9.59581683165,0.03466660226773738,0.01710422666954443,-0.038331793696925465,0.46326000000000006,0.03178,-0.27482000000000006,2.5,7,0,0,0,0,33.574921875,337026,100,695.662002676745,0,,,,N/A
2024-03-23T21:47:48,2.5232314317,-1.0301101293,9.607182738999999,0.03375030441044035,0.01710422666954443,-0.03436116964863837,0.47334000000000004,0.03878,-0.3003,2.5,7,0,0,0,0,33.574921875,337026,100,695.662002676745,0,,,,N/A
2024-03-23T21:47:48,2.5603201819999994,-1.08215402085,9.5258267706,0.0355829001250344,0.015118914645400881,-0.03329215548179184,0.47334000000000004,0.03878,-0.3003,2.5,7,0,0,0,0,8.7169140625,72103,45.88360686081404,1008.5976067375898,0,,,,N/A
2024-03-23T21:47:48,2.5579273594,-1.08335043215,9.580263484749999,0.04123340357836604,0.009621127501618741,-0.036499197982331415,0.47474000000000005,0.03234,-0.2926,2.5,7,0,0,0,0,8.7169140625,72103,45.88360686081404,1008.5976067375898,0,,,,N/A
2024-03-23T21:47:48,2.5692932667499995,-1.0157531937,9.513862657599999,0.031459559767197796,0.012217304763960308,-0.03054326190990077,0.47474000000000005,0.03234,-0.2926,2.5,7,0,0,0,0,8.7169140625,72103,45.88360686081404,1008.5976067375898,0,,,,N/A
