Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed
2024-03-17T10:07:13,-0.3002992363,0.01256231865,9.880562721050001,0.01863138976503947,0.02260201381332657,0.08582656596682116,0.030940000000000002,0.47530000000000006,-0.4601800000000001,19.5,0,0,0,0,0,33.574921875,126121,100,695.662002676745,0
2024-03-17T10:07:13,-0.29312076849999996,0.014356935599999999,9.8668039911,0.016035212502697904,0.021227567027381034,0.08735372906231621,0.03122,0.47558000000000006,-0.44702000000000003,19.5,0,0,0,0,0,33.574921875,126121,100,695.662002676745,0
2024-03-17T10:07:13,-0.2715853651,0.007178467799999999,9.8991070962,0.022143864884678056,0.017409659288643436,0.08689558013366769,0.03178,0.4772600000000001,-0.44198000000000004,20.5,0,0,0,0,0,33.574921875,126121,100,695.662002676745,0
2024-03-17T10:07:13,-0.32662028489999995,0.029910282499999996,9.9206424996,0.021991148575128558,0.022449297503777065,0.08536841703817265,0.03178,0.4772600000000001,-0.44198000000000004,20.5,0,0,0,0,0,33.574921875,126121,100,695.662002676745,0
2024-03-17T10:07:13,-0.29312076849999996,0.011964112999999998,9.9565348386,0.01710422666954443,0.02336559536107409,0.08643743120501918,0.03374,0.47082000000000007,-0.45528,20.5,0,0,0,0,0,33.574921875,126121,100,695.662002676745,0
2024-03-17T10:07:13,-0.28594230069999993,0.010767701699999998,9.856634495049999,0.019394971312786988,0.021838432265579053,0.08918632477691024,0.04018000000000001,0.48034000000000004,-0.4459,19.5,0,0,0,0,0,33.574921875,126121,100,695.662002676745,0
2024-03-17T10:07:13,-0.29910282499999996,0.011365907350000001,9.88534836625,0.019547687622336492,0.018784106074588976,0.08659014751456869,0.04018000000000001,0.48034000000000004,-0.4459,19.5,0,0,0,0,0,33.574921875,126121,100,695.662002676745,0
2024-03-17T10:07:13,-0.2739781877,0.0323031051,9.88175913235,0.015118914645400881,0.02336559536107409,0.09010262263420728,0.030660000000000003,0.47362000000000004,-0.44996,20.5,0,0,0,0,0,28.1727734375,43313,24.41878633664595,1000.8809856735596,0
2024-03-17T10:07:13,-0.29132615154999997,0.007178467799999999,9.860223728949999,0.019547687622336492,0.018478673455489966,0.08628471489546968,0.025060000000000002,0.47614000000000006,-0.46046000000000004,19.5,0,0,0,0,0,28.1727734375,43313,24.41878633664595,1000.8809856735596,0
2024-03-17T10:07:13,-0.31286155495,0.01615155255,9.91525864875,0.021227567027381034,0.025198191075668133,0.08414668656177661,0.028980000000000002,0.47642000000000007,-0.44254000000000004,19.5,0,0,0,0,0,28.1727734375,43313,24.41878633664595,1000.8809856735596,0
2024-03-17T10:07:13,-0.3176472001499999,0.008973084749999999,9.91286582615,0.022143864884678056,0.021227567027381034,0.08781187799096472,0.03178,0.47642000000000007,-0.45066,19.5,0,0,0,0,0,28.1727734375,43313,24.41878633664595,1000.8809856735596,0
2024-03-17T10:07:13,-0.2907279459,0.024526431649999996,9.9110712092,0.024434609527920616,0.016035212502697904,0.08567384965727166,0.03178,0.47642000000000007,-0.45066,19.5,0,0,0,0,0,28.1727734375,43313,24.41878633664595,1000.8809856735596,0
2024-03-17T10:07:13,-0.28295127244999996,0.0029910282499999996,9.9744810081,0.018478673455489966,0.02061670178918302,0.08460483549042512,0.03374,0.4781,-0.45654,20.5,0,0,0,0,0,28.1727734375,43313,24.41878633664595,1000.8809856735596,0
