Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed
2024-03-17T10:13:40,-0.27696921594999996,0.007178467799999999,9.87577707585,0.02138028333693054,0.020158552860534508,0.08750644537186571,0.0539,0.47922000000000003,-0.4548600000000001,19.5,0,0,0,0,0,33.574921875,34501,100,695.662002676745,0
2024-03-17T10:13:40,-0.2620140747,0.022731814700000002,9.8811609267,0.019394971312786988,0.025809056313866152,0.08842274322916273,0.045500000000000006,0.47558000000000006,-0.46578,19.5,0,0,0,0,0,33.574921875,34501,100,695.662002676745,0
2024-03-17T10:13:40,-0.26500510294999996,0.017946169499999998,9.88295554365,0.021532999646480044,0.021838432265579053,0.08735372906231621,0.049980000000000004,0.48762000000000005,-0.45584,19.5,0,0,0,0,0,33.574921875,34501,100,695.662002676745,0
2024-03-17T10:13:40,-0.28235306679999994,0.00658026215,9.89731247925,0.01710422666954443,0.020463985479633514,0.08582656596682116,0.049980000000000004,0.48762000000000005,-0.45584,19.5,0,0,0,0,0,33.574921875,34501,100,695.662002676745,0
2024-03-17T10:13:40,-0.28534409504999997,-0.0035892338999999997,9.8680004024,0.014355333097653362,0.024129176908821607,0.0870482964432172,0.0483,0.48006000000000004,-0.44856000000000007,19.5,0,0,0,0,0,33.574921875,34501,100,695.662002676745,0
2024-03-17T10:13:40,-0.2895315346,0.022133609050000003,9.870991430649998,0.020158552860534508,0.01786780821729195,0.08628471489546968,0.04914000000000001,0.48286000000000007,-0.44800000000000006,19.5,0,0,0,0,0,33.574921875,34501,100,695.662002676745,0
2024-03-17T10:13:40,-0.29132615154999997,0.031106693799999998,9.9014999188,0.0238237442897226,0.018478673455489966,0.08796459430051423,0.04914000000000001,0.48286000000000007,-0.44800000000000006,19.5,0,0,0,0,0,33.574921875,34501,100,695.662002676745,0
2024-03-17T10:13:40,-0.28055844984999995,0.011964112999999998,9.895517862299998,0.020005836550985007,0.019547687622336492,0.08735372906231621,0.054740000000000004,0.48958,-0.45808000000000004,19.5,0,0,0,0,0,26.7659375,12047,28.695556659080736,1000.9017473968786,0
2024-03-17T10:13:40,-0.26021945775,0.024526431649999996,9.878169898449999,0.01832595714594046,0.02306016274197508,0.08796459430051423,0.05194000000000001,0.48398,-0.4590600000000001,19.5,0,0,0,0,0,26.7659375,12047,28.695556659080736,1000.9017473968786,0
2024-03-17T10:13:40,-0.29312076849999996,0.029312076849999997,9.8991070962,0.01710422666954443,0.02168571595602955,0.09025533894375677,0.05138,0.48034000000000004,-0.46956000000000003,19.5,0,0,0,0,0,26.7659375,12047,28.695556659080736,1000.9017473968786,0
2024-03-17T10:13:40,-0.26979074815,0.013758729949999998,9.89970530185,0.020922134408282028,0.02107485071783153,0.08567384965727166,0.04578,0.48342000000000007,-0.4606,19.5,0,0,0,0,0,26.7659375,12047,28.695556659080736,1000.9017473968786,0
2024-03-17T10:13:40,-0.29132615154999997,0.01854437515,9.944570725599998,0.02260201381332657,0.01786780821729195,0.0907134878724053,0.04578,0.48342000000000007,-0.4606,19.5,0,0,0,0,0,26.7659375,12047,28.695556659080736,1000.9017473968786,0
2024-03-17T10:13:40,-0.27457639335,0.013758729949999998,9.9098747979,0.019242255003237483,0.019394971312786988,0.08735372906231621,0.045500000000000006,0.49238000000000004,-0.45220000000000005,19.5,0,0,0,0,0,26.7659375,12047,28.695556659080736,1000.9017473968786,0
2024-03-17T10:13:40,-0.2787638329,0.00658026215,9.96072227815,0.020769418098732523,0.021227567027381034,0.08689558013366769,0.051660000000000005,0.47502000000000005,-0.4555600000000001,19.5,0,0,0,0,0,26.7659375,12047,28.695556659080736,1000.9017473968786,0
2024-03-17T10:13:40,-0.3002992363,0.047856451999999994,9.9349994352,0.023976460599272102,0.0238237442897226,0.0872010127527667,0.051660000000000005,0.47502000000000005,-0.4555600000000001,19.5,0,0,0,0,0,27.0106640625,19299,28.760322360760263,1000.9054708918671,0
2024-03-17T10:13:40,-0.29012974025,-0.0077766734499999995,9.773483909699998,0.020158552860534508,0.020005836550985007,0.08811731061006371,0.04914000000000001,0.48006000000000004,-0.4536,19.5,0,0,0,0,0,27.0106640625,19299,28.760322360760263,1000.9054708918671,0
2024-03-17T10:13:40,-0.32243284534999994,0.07776673449999999,9.869196813699999,0.018478673455489966,0.017256942979093935,0.08796459430051423,0.04914000000000001,0.48006000000000004,-0.4536,19.5,0,0,0,0,0,27.0106640625,19299,28.760322360760263,1000.9054708918671,0
