Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed,GPS_Latitude,GPS_Longitude,GPS_Speed,GPS_Timestamp,Pad_press
2024-03-25T15:21:57,-3.2333015382499997,1.5816557385999996,9.55035320225,0.03252857393404432,0.007177666548826681,-0.03527746750593539,0.15330000000000002,0.22358,-0.43596,7.5,1,0,0,0,0,33.574921875,1446945,100,695.662002676745,0,,,,N/A,
2024-03-25T15:21:57,-3.2147571630999994,1.5810575329499996,9.560522698299998,0.036804630601430424,0.0036651914291880926,-0.03436116964863837,0.15554,0.23058,-0.43904000000000004,7.5,1,0,0,0,0,33.574921875,1446945,100,695.662002676745,0,,,,N/A,
2024-03-25T15:21:57,-3.212962546149999,1.6031911419999998,9.53360344405,0.03466660226773738,0.00045814892864851157,-0.03420845333908886,0.15442000000000003,0.22302000000000002,-0.44856000000000007,7.5,0,9113,8731,13714,33049,33.574921875,1446945,100,695.662002676745,0,40.689235,-73.991728,0.4,19:21:32,
2024-03-25T15:21:57,-3.22133742525,1.5457633995999998,9.5389872949,0.039400807863771994,0.006108652381980154,-0.0357356164345839,0.15806,0.22414,-0.4473000000000001,7.5,0,9113,8731,13714,33049,33.574921875,1446945,100,695.662002676745,0,40.689235,-73.991728,0.4,19:21:32,
2024-03-25T15:21:57,-3.212962546149999,1.5667005973499997,9.549156790949999,0.03313943917224234,0.006566801310628666,-0.03207042500539581,0.16478000000000004,0.22358,-0.44982000000000005,7.5,0,9113,8731,13714,33049,12.9130078125,112126,23.365120985736837,1027.496521752862,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:57,-3.2488548851499996,1.5948162628999998,9.567102960449999,0.0355829001250344,0.0024434609527920616,-0.03604104905368291,0.15638000000000002,0.22106000000000003,-0.43960000000000005,7.5,0,9113,8731,13714,33049,12.9130078125,112126,23.365120985736837,1027.496521752862,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:57,-3.2338997439,1.5816557385999996,9.56829937175,0.036193765363232405,0.00473420559603462,-0.038637226316024474,0.15386000000000002,0.21882000000000001,-0.43442000000000003,7.5,0,9113,8731,13714,33049,12.9130078125,112126,23.365120985736837,1027.496521752862,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:58,-3.2135607518,1.5655041860499999,9.557531670049999,0.03741549583962844,0.0025961772623415654,-0.03665191429188092,0.14994000000000002,0.21602000000000002,-0.43050000000000005,7.5,0,9113,8731,13714,33049,12.9130078125,112126,23.365120985736837,1027.496521752862,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:58,-3.22373024785,1.5804593272999998,9.551549613549998,0.03756821214917795,0.00045814892864851157,-0.03695734691097993,0.15442000000000003,0.22274000000000002,-0.43876000000000004,7.5,0,9113,8731,13714,33049,13.1473828125,118255,23.436822980636105,1027.470831359277,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:58,-3.24287282865,1.56071854085,9.606584533349999,0.03512475119638588,0.002901609881440573,-0.037110063220529434,0.15722000000000003,0.22638000000000003,-0.4389,7.5,0,9113,8731,13714,33049,13.1473828125,118255,23.436822980636105,1027.470831359277,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:58,-3.2081769009499994,1.5864413838,9.556933464399998,0.037110063220529434,0.0018325957145940463,-0.03695734691097993,0.16142,0.22526000000000002,-0.43960000000000005,7.5,0,9113,8731,13714,33049,13.1473828125,118255,23.436822980636105,1027.470831359277,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:58,-3.2291140986999998,1.5744772707999999,9.57308501695,0.036499197982331415,0.0024434609527920616,-0.03420845333908886,0.15722000000000003,0.22358,-0.42896000000000006,7.5,0,9113,8731,13714,33049,13.1473828125,118255,23.436822980636105,1027.470831359277,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:58,-3.2458638569,1.5900306176999999,9.53838908925,0.036193765363232405,0.00473420559603462,-0.03772092845872745,0.15582000000000001,0.22386,-0.43386,7.5,0,9113,8731,13714,33049,13.5423046875,126121,23.5082257130156,1027.4527882376274,0,40.689236,-73.99173,0.4,19:21:33,
2024-03-25T15:21:58,-3.2303105099999994,1.5768700934,9.5545406418,0.03634648167278191,0.0027488935718910697,-0.031154127148098783,0.15050000000000002,0.23002,-0.44254000000000004,7.5,0,9113,8731,13714,33049,13.5423046875,126121,23.5082257130156,1027.4527882376274,0,40.689236,-73.99173,0.29,19:21:33,
2024-03-25T15:21:58,-3.2285158930499995,1.5834503555499997,9.56590654915,0.03543018381548489,0.002138028333693054,-0.03466660226773738,0.16086,0.22946,-0.43918000000000007,7.5,0,9113,8731,13714,33049,13.5423046875,126121,23.5082257130156,1027.4527882376274,0,40.689236,-73.99173,0.29,19:21:33,
2024-03-25T15:21:58,-3.2075786952999996,1.5684952143,9.5856473356,0.03344487179134134,0.00473420559603462,-0.03405573702953936,0.15918000000000002,0.22694000000000003,-0.43456000000000006,7.5,0,9113,8731,13714,33049,13.5423046875,126121,23.5082257130156,1027.4527882376274,0,40.689236,-73.991733,0.29,19:21:34,
2024-03-25T15:21:58,-3.2231320422,1.56311136345,9.55633525875,0.036804630601430424,0.003054326190990077,-0.03726277953007894,0.15386000000000002,0.22526000000000002,-0.42896000000000006,7.5,0,9113,8731,13714,33049,13.9815625,133189,23.577411877201822,1027.4513432880394,0,40.689236,-73.991733,0.29,19:21:34,
2024-03-25T15:21:58,-3.190828937099999,1.5637095691,9.558728081349999,0.03588833274413341,0.004276056667386108,-0.03466660226773738,0.15638000000000002,0.2247,-0.43162000000000006,7.5,0,9115,8734,13716,33045,13.9815625,133189,23.577411877201822,1027.4513432880394,0,40.689236,-73.991733,0.29,19:21:34,
2024-03-25T15:21:58,-3.22133742525,1.57746829905,9.53360344405,0.03252857393404432,0.007635815477475193,-0.03283400655314333,0.15750000000000003,0.22722000000000003,-0.4354,7.5,0,9115,8734,13716,33045,13.9815625,133189,23.577411877201822,1027.4513432880394,0,40.689236,-73.991733,0.3,19:21:34,
2024-03-25T15:21:58,-3.21176613485,1.5834503555499997,9.5389872949,0.03588833274413341,0.00595593607243065,-0.03359758810089085,0.15582000000000001,0.22806000000000004,-0.4403000000000001,7.5,0,9115,8734,13716,33045,14.4040234375,140860,23.6301058055928,1027.4573878838255,0,40.689236,-73.991733,0.3,19:21:34,
2024-03-25T15:21:58,-3.21655178005,1.567298803,9.551549613549998,0.0357356164345839,0.002901609881440573,-0.03787364476827696,0.16058,0.23114,-0.42882000000000003,7.5,0,9115,8734,13716,33045,14.4040234375,140860,23.6301058055928,1027.4573878838255,0,40.689236,-73.991733,0.3,19:21:35,
2024-03-25T15:21:58,-3.2207392195999995,1.5649059803999998,9.6263253198,0.03741549583962844,0.004123340357836604,-0.0357356164345839,0.16422000000000003,0.23170000000000002,-0.43036,7.5,0,9115,8734,13716,33045,14.4040234375,140860,23.6301058055928,1027.4573878838255,0,40.689236,-73.991733,0.3,19:21:35,
2024-03-25T15:21:58,-3.2039894614,1.56071854085,9.553344230499999,0.03634648167278191,-0.0003054326190990077,-0.03543018381548489,0.15694000000000002,0.23170000000000002,-0.44842000000000004,7.5,0,9115,8734,13716,33045,14.4040234375,140860,23.6301058055928,1027.4573878838255,0,40.689236,-73.991733,0.3,19:21:35,
2024-03-25T15:21:58,-3.24287282865,1.5972090855,9.49771110505,0.03497203488683638,0.00473420559603462,-0.03604104905368291,0.15442000000000003,0.22946,-0.42938000000000004,7.5,0,9115,8734,13716,33045,14.78703125,146484,23.680487908446878,1027.4677532277547,0,40.689236,-73.991733,0.55,19:21:35,
2024-03-25T15:21:58,-3.2350961551999995,1.57268265385,9.531808827099999,0.03344487179134134,0.0024434609527920616,-0.03222314131494531,0.16534000000000001,0.23114,-0.44492000000000004,7.5,0,9115,8734,13716,33045,14.78703125,146484,23.680487908446878,1027.4677532277547,0,40.689236,-73.991733,0.55,19:21:35,
2024-03-25T15:21:58,-3.2081769009499994,1.57746829905,9.54676396835,0.03466660226773738,0.005803219762881146,-0.03604104905368291,0.16646,0.23086,-0.44114000000000003,7.5,0,9115,8734,13716,33045,14.78703125,146484,23.680487908446878,1027.4677532277547,0,40.689238,-73.991735,0.55,19:21:36,
2024-03-25T15:21:58,-3.2177481913499997,1.57746829905,9.571290399999999,0.036804630601430424,0.0024434609527920616,-0.03329215548179184,0.15834,0.22918000000000002,-0.4368000000000001,7.5,0,9115,8734,13716,33045,15.12453125,152301,23.7124224759882,1027.4706515749867,0,40.689238,-73.991735,0.55,19:21:36,
2024-03-25T15:21:59,-3.2350961551999995,1.5559328956499998,9.543174734449998,0.0355829001250344,0.007177666548826681,-0.03665191429188092,0.16674,0.22974,-0.44450000000000006,7.5,0,9115,8734,13716,33045,15.12453125,152301,23.7124224759882,1027.4706515749867,0,40.689238,-73.991735,0.55,19:21:36,
2024-03-25T15:21:59,-3.24167641735,1.5912270289999997,9.5688975774,0.04153883619746505,0.0003054326190990077,-0.03802636107782646,0.16310000000000002,0.23674,-0.4491200000000001,7.5,0,9115,8734,13716,33045,15.12453125,152301,23.7124224759882,1027.4706515749867,0,40.689238,-73.991735,0.77,19:21:36,
2024-03-25T15:21:59,-3.24526565125,1.56311136345,9.556933464399998,0.03313943917224234,0.0044287729769356115,-0.03481931857728687,0.16366000000000003,0.22554000000000002,-0.44352,7.5,0,9115,8734,13716,33045,15.12453125,152301,23.7124224759882,1027.4706515749867,0,40.689238,-73.991735,0.77,19:21:36,
2024-03-25T15:21:59,-3.2177481913499997,1.5786647103499998,9.558728081349999,0.036193765363232405,0.0018325957145940463,-0.036804630601430424,0.1547,0.22358,-0.42168000000000005,7.5,0,9115,8734,13716,33045,15.416328125,158302,23.725817888637053,1027.4641923998686,0,40.689236,-73.991735,0.77,19:21:37,
2024-03-25T15:21:59,-3.22373024785,1.5732808595,9.5724868113,0.036499197982331415,0.0054977871437821395,-0.03436116964863837,0.15274000000000001,0.22946,-0.43862000000000007,7.5,0,9111,8732,13713,33028,15.416328125,158302,23.725817888637053,1027.4641923998686,0,40.689236,-73.991735,0.77,19:21:37,
2024-03-25T15:21:59,-3.23090871565,1.5816557385999996,9.628718142399999,0.03543018381548489,0.007330382858376185,-0.03588833274413341,0.15582000000000001,0.22610000000000002,-0.44212000000000007,7.5,0,9111,8732,13713,33028,15.416328125,158302,23.725817888637053,1027.4641923998686,0,40.689236,-73.991735,0.77,19:21:37,
2024-03-25T15:21:59,-3.212962546149999,1.5684952143,9.574879633899998,0.03313943917224234,0.005803219762881146,-0.03497203488683638,0.16226000000000002,0.22722000000000003,-0.44212000000000007,7.5,0,9111,8732,13713,33028,15.416328125,158302,23.725817888637053,1027.4641923998686,0,40.689236,-73.991735,0.96,19:21:37,
2024-03-25T15:21:59,-3.2267212760999997,1.5978072911499999,9.574879633899998,0.03207042500539581,0.00473420559603462,-0.03451388595818787,0.15666000000000002,0.22750000000000004,-0.4432400000000001,7.5,0,9111,8732,13713,33028,15.6675,162416,23.736665109328026,1027.4746853488743,0,40.689236,-73.991735,0.96,19:21:37,
2024-03-25T15:21:59,-3.2291140986999998,1.5792629159999998,9.56949578305,0.0316122760767473,0.0024434609527920616,-0.03375030441044035,0.15946000000000002,0.23534000000000002,-0.43750000000000006,7.5,0,9111,8732,13713,33028,15.6675,162416,23.736665109328026,1027.4746853488743,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.2123643404999997,1.5565311012999998,9.51685368585,0.03527746750593539,0.005803219762881146,-0.03466660226773738,0.15974000000000002,0.23282000000000003,-0.43624000000000007,7.5,0,9111,8732,13713,33028,15.6675,162416,23.736665109328026,1027.4746853488743,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.212962546149999,1.58703958945,9.5330052384,0.03512475119638588,0.007941248096574201,-0.03741549583962844,0.16870000000000002,0.22554000000000002,-0.45248,7.5,0,9111,8732,13713,33028,15.6675,162416,23.736665109328026,1027.4746853488743,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.2207392195999995,1.52841543575,9.5545406418,0.03237585762449482,0.005039638215133627,-0.03283400655314333,0.15862,0.22694000000000003,-0.43050000000000005,7.5,0,9111,8732,13713,33028,15.87921875,166420,23.750261726201195,1027.477924854779,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.20578407835,1.5876377951,9.6035935051,0.03726277953007894,0.003054326190990077,-0.03237585762449482,0.15806,0.23114,-0.4478600000000001,7.5,0,9111,8732,13713,33028,15.87921875,166420,23.750261726201195,1027.477924854779,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.2297123043499996,1.5840485612,9.59581683165,0.037110063220529434,0.003970624048287101,-0.0006108652381980154,0.15862,0.23394000000000004,-0.42938000000000004,7.5,0,9111,8732,13713,33028,15.87921875,166420,23.750261726201195,1027.477924854779,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.2243284535,1.57268265385,9.56351372655,0.03436116964863837,0.0054977871437821395,-0.03512475119638588,0.16142,0.22890000000000005,-0.4354,7.5,0,9111,8732,13713,33028,16.0606640625,171668,23.75669490884076,1027.473720116801,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.20219484445,1.5864413838,9.558728081349999,0.03634648167278191,0.005803219762881146,-0.036499197982331415,0.16058,0.22862000000000005,-0.44226000000000004,7.5,0,9111,8732,13713,33028,16.0606640625,171668,23.75669490884076,1027.473720116801,0,40.689233,-73.991735,0.96,19:21:38,
2024-03-25T15:21:59,-3.2051858726999995,1.5756736821,9.5724868113,0.0357356164345839,0.001069014166846527,-0.037110063220529434,0.1617,0.23002,-0.4426800000000001,7.5,0,9111,8732,13713,33028,16.0606640625,171668,23.75669490884076,1027.473720116801,0,40.689233,-73.991735,0.96,19:21:38,
