Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed,GPS_Latitude,GPS_Longitude,GPS_Speed,GPS_Timestamp
2024-03-23T21:51:03,-7.6319076827,-3.32063956315,6.163911017599999,0.03741549583962844,-0.012064588454410803,-0.03054326190990077,0.2079,0.11046,-0.47572000000000003,1.5,4,0,0,0,0,33.574921875,688790,100,695.662002676745,0,40.689176,-73.991915,,1:51:2
2024-03-23T21:51:03,-7.6486574409,-3.3254252083499996,6.18963386055,0.03390302071998985,0.01069014166846527,-0.04016438941151951,0.20622000000000001,0.11046,-0.46942000000000006,1.5,4,0,0,0,0,33.574921875,688790,100,695.662002676745,0,40.689176,-73.991915,,1:51:2
2024-03-23T21:51:03,-7.67677310645,-3.309871861449999,6.209972852649999,0.03359758810089085,0.010231992739816757,-0.03497203488683638,0.20622000000000001,0.11046,-0.46942000000000006,1.5,4,0,0,0,0,33.574921875,688790,100,695.662002676745,0,40.689176,-73.991915,,1:51:2
2024-03-23T21:51:03,-7.655237703049999,-3.30388980495,6.140580997249999,0.029932396671702752,0.015424347264499889,-0.036804630601430424,0.20958000000000002,0.11018,-0.45738000000000006,1.5,4,0,0,0,0,33.574921875,688790,100,695.662002676745,0,40.689176,-73.991915,0.9,1:51:2
2024-03-23T21:51:03,-7.644470001349999,-3.3164521235999995,6.215954909150001,0.0357356164345839,0.010231992739816757,-0.03359758810089085,0.20342000000000002,0.10262,-0.47824000000000005,1.5,4,0,0,0,0,33.574921875,688790,100,695.662002676745,0,40.689176,-73.991915,0.9,1:51:2
2024-03-23T21:51:03,-7.66600540475,-3.33858573265,6.081358637899999,0.03344487179134134,0.012522737383059314,-0.036499197982331415,0.19978000000000004,0.09730000000000001,-0.4561200000000001,1.5,4,0,0,0,0,5.9012890625,47962,57.72365959494872,1008.6391351933172,0,40.689185,-73.99192,0.9,1:51:3
2024-03-23T21:51:04,-7.639684356149999,-3.3427731722,6.222535171299999,0.03344487179134134,0.007330382858376185,-0.03283400655314333,0.20398000000000002,0.10374000000000001,-0.4601800000000001,1.5,4,0,0,0,0,5.9012890625,47962,57.72365959494872,1008.6391351933172,0,40.689185,-73.99192,0.9,1:51:3
2024-03-23T21:51:04,-7.772486010449999,-3.2973095427999994,6.1316079125,0.03390302071998985,0.009315694882519735,-0.03512475119638588,0.20398000000000002,0.11130000000000001,-0.47040000000000004,1.5,4,0,0,0,0,5.9012890625,47962,57.72365959494872,1008.6391351933172,0,40.689185,-73.99192,0.9,1:51:3
2024-03-23T21:51:04,-7.6540412917500005,-3.3272198252999994,6.1447684368,0.03329215548179184,0.01145372321621279,-0.03237585762449482,0.20622000000000001,0.10234,-0.45640000000000003,1.5,4,0,0,0,0,5.9012890625,47962,57.72365959494872,1008.6391351933172,0,40.689185,-73.99192,0.96,1:51:3
2024-03-23T21:51:04,-7.6749784895,-3.3146575066499997,6.1800625701500005,0.030848694528999777,0.007941248096574201,-0.037110063220529434,0.20482000000000003,0.09982,-0.45990000000000003,1.5,4,0,0,0,0,5.9012890625,47962,57.72365959494872,1008.6391351933172,0,40.689185,-73.99192,0.96,1:51:3
2024-03-23T21:51:04,-7.644470001349999,-3.3296126479,6.185446420999999,0.0355829001250344,0.007635815477475193,-0.03390302071998985,0.20202,0.10458,-0.46816,1.5,4,0,0,0,0,6.1596875,52794,57.83138537483303,1008.6440241462084,0,40.689195,-73.991928,0.96,1:51:4
2024-03-23T21:51:04,-7.6582287312999995,-3.3296126479,6.174678719299999,0.0355829001250344,0.013897184169004852,-0.028099800957108706,0.19950000000000004,0.09674,-0.46354,1.5,4,0,0,0,0,6.1596875,52794,57.83138537483303,1008.6440241462084,0,40.689195,-73.991928,0.96,1:51:4
2024-03-23T21:51:04,-7.6390861505,-3.3254252083499996,6.122634827750001,0.031459559767197796,0.008704829644321718,-0.03451388595818787,0.20398000000000002,0.09730000000000001,-0.46648,1.5,4,0,0,0,0,6.1596875,52794,57.83138537483303,1008.6440241462084,0,40.689195,-73.991928,0.96,1:51:4
2024-03-23T21:51:04,-7.6343005053,-3.329014442249999,6.1579289611,0.030848694528999777,0.007635815477475193,-0.03512475119638588,0.20062000000000002,0.10038000000000001,-0.46102000000000004,1.5,4,0,0,0,0,6.1596875,52794,57.83138537483303,1008.6440241462084,0,40.689195,-73.991928,1.12,1:51:4
2024-03-23T21:51:04,-7.6008009889,-3.3475588174,6.13100970685,0.03787364476827696,0.01069014166846527,-0.03375030441044035,0.20566000000000004,0.10654000000000001,-0.46620000000000006,1.5,4,0,0,0,0,6.1596875,52794,57.83138537483303,1008.6440241462084,0,40.689195,-73.991928,1.12,1:51:4
2024-03-23T21:51:04,-7.661817965199999,-3.32183597445,6.04486809325,0.037110063220529434,0.010537425358915765,-0.03451388595818787,0.20342000000000002,0.10122000000000002,-0.46102000000000004,1.5,4,0,0,0,0,6.5378125,59663,57.9533763202853,1008.6574224657547,0,40.689205,-73.991931,1.12,1:51:5
2024-03-23T21:51:05,-7.5122665527,-3.3403803495999997,6.17168769105,0.02901609881440573,0.01145372321621279,-0.0319177086958463,0.20818,0.0987,-0.46452000000000004,1.5,3,2,1,1,3,6.94171875,66954,58.03339718189402,1008.6632355610237,0,40.689205,-73.991931,1.12,1:51:5
2024-03-23T21:51:05,-7.6271220375,-3.3415767608999998,6.2021961791999995,0.03344487179134134,0.012064588454410803,-0.03634648167278191,0.20426000000000002,0.09506,-0.46354,1.5,3,2,1,1,3,6.94171875,66954,58.03339718189402,1008.6632355610237,0,40.689205,-73.991931,1.12,1:51:5
2024-03-23T21:51:05,-7.631309477049999,-3.32063956315,6.1579289611,0.03222314131494531,0.00916297857297023,-0.03054326190990077,0.20622000000000001,0.09730000000000001,-0.46074000000000004,1.5,3,2,1,1,3,6.94171875,66954,58.03339718189402,1008.6632355610237,0,40.689205,-73.991931,1.22,1:51:5
2024-03-23T21:51:05,-7.6426753843999995,-3.3116664784,6.16929486845,0.03527746750593539,0.0119118721448613,-0.03634648167278191,0.20062000000000002,0.10206000000000001,-0.47040000000000004,1.5,3,2,1,1,3,6.94171875,66954,58.03339718189402,1008.6632355610237,0,40.689205,-73.991931,1.22,1:51:5
2024-03-23T21:51:05,-7.625925626199998,-3.33978214395,6.13340252945,0.03588833274413341,0.013744467859455347,-0.03313943917224234,0.20062000000000002,0.10206000000000001,-0.47040000000000004,1.5,3,2,1,1,3,6.94171875,66954,58.03339718189402,1008.6632355610237,0,40.689213,-73.991928,1.22,1:51:6
2024-03-23T21:51:06,-7.7096744172,-3.3128628897,6.147759465049999,0.036193765363232405,0.00946841119206924,-0.03252857393404432,0.20370000000000002,0.10738,-0.46662000000000003,1.5,3,2,1,1,3,6.7993359375,65346,57.796268763800725,1008.6876121626508,0,40.689213,-73.991928,1.22,1:51:6
2024-03-23T21:51:06,-7.617550747099999,-3.314059301,6.161518194999999,0.03390302071998985,0.007941248096574201,-0.0357356164345839,0.20034000000000002,0.09814000000000002,-0.45164000000000004,1.5,3,2,1,1,3,6.7993359375,65346,57.796268763800725,1008.6876121626508,0,40.689213,-73.991928,1.22,1:51:6
2024-03-23T21:51:06,-7.637889739199999,-3.2955149258499996,6.145964848099999,0.036804630601430424,0.012675453692608819,-0.036499197982331415,0.20034000000000002,0.09814000000000002,-0.45164000000000004,1.5,3,2,1,1,3,6.7993359375,65346,57.796268763800725,1008.6876121626508,0,40.689213,-73.991928,1.22,1:51:6
2024-03-23T21:51:06,-7.584649436349999,-3.3050862162499994,6.15134869895,0.03451388595818787,0.006261368691529657,-0.031764992386296806,0.19894000000000003,0.10122000000000002,-0.45234,1.5,3,2,1,1,3,6.7993359375,65346,57.796268763800725,1008.6876121626508,0,40.689213,-73.991928,1.22,1:51:6
2024-03-23T21:51:06,-7.630113065749999,-3.3248270026999998,6.167500251499999,0.029474247743054245,0.008246680715673207,-0.030390545600351267,0.20482000000000003,0.10094000000000002,-0.45542,1.5,3,2,1,1,3,6.7993359375,65346,57.796268763800725,1008.6876121626508,0,40.689213,-73.991928,1.22,1:51:6
2024-03-23T21:51:06,-7.663014376499999,-3.3266216196499996,6.1698930741,0.03802636107782646,0.012217304763960308,-0.03222314131494531,0.20286,0.10150000000000002,-0.46480000000000005,1.5,3,2,1,1,3,6.5878125,65754,57.58377055790531,1008.6945619092521,0,40.689213,-73.991928,1.22,1:51:6
2024-03-23T21:51:06,-7.6205417753499995,-3.2883364580500003,6.163911017599999,0.03390302071998985,0.00916297857297023,-0.03420845333908886,0.20006000000000004,0.09926,-0.45976000000000006,1.5,3,2,1,1,3,6.5878125,65754,57.58377055790531,1008.6945619092521,0,40.689213,-73.991928,1.19,1:51:6
2024-03-23T21:51:06,-7.626523831849999,-3.3152557123,6.195615917049999,0.03283400655314333,0.012522737383059314,-0.03237585762449482,0.19222000000000003,0.10542000000000001,-0.46074000000000004,1.5,3,2,1,1,3,6.5878125,65754,57.58377055790531,1008.6945619092521,0,40.689213,-73.991928,1.19,1:51:6
2024-03-23T21:51:06,-7.644470001349999,-3.32183597445,6.197410534,0.03390302071998985,0.010231992739816757,-0.028710666195306725,0.19222000000000003,0.10542000000000001,-0.46074000000000004,1.5,3,2,1,1,3,6.5878125,65754,57.58377055790531,1008.6945619092521,0,40.689215,-73.991928,1.19,1:51:7
2024-03-23T21:51:07,-7.63848794485,-3.3092736557999998,6.197410534,0.02733621940936119,0.011301006906663285,-0.03054326190990077,0.20006000000000004,0.10038000000000001,-0.4660600000000001,1.5,3,2,1,1,3,6.6684765625,76068,57.68379106135474,1008.6793082352929,0,40.689215,-73.991928,1.19,1:51:7
2024-03-23T21:51:07,-7.6564341143500005,-3.31106827275,6.16450922325,0.03512475119638588,0.01145372321621279,-0.03390302071998985,0.20566000000000004,0.10038000000000001,-0.44828,1.5,3,2,1,1,3,6.6684765625,76068,57.68379106135474,1008.6793082352929,0,40.689215,-73.991928,1.19,1:51:7
2024-03-23T21:51:07,-7.637889739199999,-3.3284162366,6.2153567034999995,0.03420845333908886,0.004123340357836604,-0.03207042500539581,0.20566000000000004,0.10038000000000001,-0.44828,1.5,3,2,1,1,3,6.6684765625,76068,57.68379106135474,1008.6793082352929,0,40.689215,-73.991928,1.08,1:51:7
2024-03-23T21:51:07,-7.6564341143500005,-3.3272198252999994,6.089733516999999,0.03313943917224234,0.010995574287564279,-0.0319177086958463,0.19894000000000003,0.0987,-0.45108000000000004,1.5,3,2,1,1,3,6.6684765625,76068,57.68379106135474,1008.6793082352929,0,40.689215,-73.991928,1.08,1:51:7
2024-03-23T21:51:07,-7.692326453349999,-3.3188449462,6.22672261085,0.03313943917224234,0.010842857978014774,-0.03497203488683638,0.20034000000000002,0.09646,-0.46354,1.5,3,2,1,1,3,6.6684765625,76068,57.68379106135474,1008.6793082352929,0,40.689221,-73.991931,1.08,1:51:8
2024-03-23T21:51:08,-7.681558751649999,-3.32303238575,6.12143841645,0.03268129024359383,0.010537425358915765,-0.03237585762449482,0.19782000000000002,0.09086000000000001,-0.46172,1.5,3,1,1,1,3,6.553828125,76275,57.46988811847467,1008.687739134223,0,40.689221,-73.991931,1.08,1:51:8
2024-03-23T21:51:08,-7.649255646549999,-3.2949167202,6.173482308,0.03512475119638588,0.010537425358915765,-0.03497203488683638,0.2009,0.09926,-0.46928000000000003,1.5,3,1,1,1,3,6.553828125,76275,57.46988811847467,1008.687739134223,0,40.689221,-73.991931,1.08,1:51:8
2024-03-23T21:51:08,-7.724629558449999,-3.29192569195,6.20518720745,0.03543018381548489,0.007330382858376185,-0.030848694528999777,0.19894000000000003,0.09534000000000001,-0.46284000000000003,1.5,3,1,1,1,3,6.553828125,76275,57.46988811847467,1008.687739134223,0,40.689221,-73.991931,1.1,1:51:8
2024-03-23T21:51:08,-7.668398227349999,-3.3008987767,6.2733826515499995,0.03497203488683638,0.009926560120717751,-0.03726277953007894,0.20118,0.09114000000000001,-0.45444000000000007,1.5,3,1,1,1,3,6.553828125,76275,57.46988811847467,1008.687739134223,0,40.689221,-73.991931,1.1,1:51:8
