Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed,GPS_Latitude,GPS_Longitude,GPS_Speed,GPS_Timestamp,Pad_press
2024-04-02T10:42:07,1.3770694062999997,-0.15972090854999998,9.8141618939,0.019853120241435502,0.021991148575128558,0.08811731061006371,0.042140000000000004,0.2888200000000001,-0.21280000000000002,22.5,1,0,0,0,0,33.574921875,116379,100,695.662002676745,0,,,,N/A,False
2024-04-02T10:42:07,1.3184452525999997,-0.20398812665,9.8620183459,0.018478673455489966,0.02260201381332657,0.0870482964432172,0.045500000000000006,0.29134000000000004,-0.21462000000000003,22.5,0,439,321,606,1705,33.574921875,116379,100,695.662002676745,0,,,,N/A,False
2024-04-02T10:42:07,1.35134656335,-0.10707881135,9.6442714893,0.022754730122876075,0.017715091907742446,0.08399397025222713,0.04522,0.29274,-0.2156,22.5,0,439,321,606,1705,33.574921875,116379,100,695.662002676745,0,,,,N/A,False
2024-04-02T10:42:07,1.2831511192499998,-0.1004985492,9.647262517549999,0.021532999646480044,0.02168571595602955,0.08842274322916273,0.03934,0.28378000000000003,-0.2079,22.5,0,439,321,606,1705,31.41203125,37638,23.568901171578865,1013.1631524229524,0,,,,N/A,False
2024-04-02T10:42:07,1.3148560187,-0.14297115034999996,9.57308501695,0.02061670178918302,0.021227567027381034,0.0867428638241182,0.042140000000000004,0.2933,-0.21672000000000002,22.5,0,439,321,606,1705,31.41203125,37638,23.568901171578865,1013.1631524229524,0,,,,N/A,False
2024-04-02T10:42:07,1.26161571585,-0.12741780345,9.628718142399999,0.01893682238413848,0.020769418098732523,0.08888089215781124,0.03654,0.29022000000000003,-0.20986000000000002,22.5,0,439,321,606,1705,31.41203125,37638,23.568901171578865,1013.1631524229524,0,,,,N/A,False
2024-04-02T10:42:07,1.30229370005,-0.14177473905,9.6000042712,0.019394971312786988,0.019242255003237483,0.08689558013366769,0.0413,0.29554,-0.21868,22.5,0,439,321,606,1705,31.63390625,41647,23.633585962001025,1013.1199722716916,0,,,,N/A,False
2024-04-02T10:42:08,1.3166506356499998,-0.08315058534999999,9.6526463684,0.01832595714594046,0.02168571595602955,0.08811731061006371,0.04102,0.29498,-0.21714000000000003,22.5,0,439,321,606,1705,31.63390625,41647,23.633585962001025,1013.1199722716916,0,,,,N/A,False
2024-04-02T10:42:08,1.2675977723499998,-0.08913264185,9.7435736272,0.018173240836390957,0.02107485071783153,0.0867428638241182,0.0413,0.29862,-0.21504,22.5,0,439,321,606,1705,31.9758984375,44173,23.66925771761529,1013.1381168644034,0,,,,N/A,False
2024-04-02T10:42:08,1.2658031554,-0.179461695,9.758528768449999,0.019700403931885997,0.02138028333693054,0.08765916168141522,0.03262,0.29386,-0.21154000000000003,22.5,0,441,323,608,1709,31.9758984375,44173,23.66925771761529,1013.1381168644034,0,,,,N/A,False
2024-04-02T10:42:08,1.31186499045,-0.2177468566,9.8440721764,0.02229658119422756,0.02061670178918302,0.08872817584826173,0.041580000000000006,0.29442,-0.20762000000000003,22.5,0,441,323,608,1709,32.3157421875,48570,23.70487108781974,1013.1306324168701,0,,,,N/A,False
2024-04-02T10:42:08,1.27597265145,-0.17288143285000002,9.84586679335,0.019547687622336492,0.020769418098732523,0.08811731061006371,0.0007000000000000001,0.30814,-0.2233,22.5,0,441,323,608,1709,32.692109375,52465,23.72157753391113,1013.1354798959903,0,,,,N/A,False
2024-04-02T10:42:08,1.232303639,-0.11425727914999999,9.75613594585,0.02168571595602955,0.01710422666954443,0.08628471489546968,0.038220000000000004,0.2891,-0.2058,22.5,0,441,323,608,1709,32.692109375,52465,23.72157753391113,1013.1354798959903,0,,,,N/A,False
2024-04-02T10:42:08,1.3316057768999998,-0.07716852884999999,9.746564655449998,0.017256942979093935,0.020463985479633514,0.08567384965727166,0.034300000000000004,0.28686,-0.21168,22.5,0,441,323,608,1709,33.0551953125,55981,23.726530971695173,1013.1360130144119,0,,,,N/A,False
2024-04-02T10:42:08,1.2963116435499997,-0.15852449724999998,9.834500885999999,0.05635231822376692,-0.08017606251348951,-0.0636827010821431,0.04102,0.3017,-0.2177,22.5,0,441,323,608,1709,33.0551953125,55981,23.726530971695173,1013.1360130144119,0,,,,N/A,False
2024-04-02T10:42:08,1.32981115995,-0.19142580799999998,9.896714273599999,0.04734205596034619,-0.03222314131494531,-0.05299255941367784,0.042980000000000004,0.29694000000000004,-0.22638000000000003,22.5,0,441,323,608,1709,33.37609375,59663,23.701286500289324,1013.1391815219531,0,,,,N/A,False
2024-04-02T10:42:08,1.2873385588,-0.17766707805,9.796813930049998,0.038179077387375956,0.0025961772623415654,-0.04948008429403925,0.040740000000000005,0.29386,-0.21532,22.5,1,441,323,607,1706,33.37609375,59663,23.701286500289324,1013.1391815219531,0,,,,N/A,False
2024-04-02T10:42:09,1.3980066040499999,-0.18245272324999998,9.943374314299998,0.04321871560250959,0.007177666548826681,-0.04963280060358875,0.0413,0.29526,-0.22036,22.5,1,441,323,607,1706,33.37609375,59663,23.701286500289324,1013.1391815219531,0,,,,N/A,False
2024-04-02T10:42:09,1.3824532571500001,-0.2069791549,9.844670382049998,0.038331793696925465,0.004276056667386108,-0.04535674393620265,0.03934,0.29582,-0.22092,22.5,1,441,323,607,1706,33.6587109375,62816,23.678654633246644,1013.1389233499923,0,,,,N/A,False
2024-04-02T10:42:09,1.2915259983499998,-0.15972090854999998,9.687342296099999,0.036804630601430424,0.0036651914291880926,-0.043982297150257116,0.03402,0.28770000000000007,-0.22498,22.5,1,441,323,607,1706,33.6587109375,62816,23.678654633246644,1013.1389233499923,0,,,,N/A,False
2024-04-02T10:42:09,1.2646067441,-0.16809578764999997,9.8273224182,0.03543018381548489,0.002138028333693054,-0.04245513405476207,0.04046,0.29918,-0.21840000000000004,22.5,1,441,323,607,1706,33.9032421875,65754,23.63149225711993,1013.1230689305634,0,,,,N/A,False
2024-04-02T10:42:09,1.30229370005,-0.0789631458,9.846464998999998,0.04046982203061852,0.0038179077387375964,-0.07819075048934597,0.037380000000000004,0.29918,-0.22106000000000003,22.5,1,441,323,607,1706,33.9032421875,65754,23.63149225711993,1013.1230689305634,0,,,,N/A,False
2024-04-02T10:42:09,1.3262219260499999,-0.15852449724999998,9.7818587888,0.041691552507014555,-0.0038179077387375964,-0.0355829001250344,0.03878,0.30058,-0.21882000000000001,22.5,1,441,323,607,1706,33.9032421875,65754,23.63149225711993,1013.1230689305634,0,,,,N/A,False
2024-04-02T10:42:09,1.2693923892999999,-0.14297115034999996,9.735198748099998,0.04046982203061852,-0.006414085001079162,-0.03283400655314333,0.03178,0.29666000000000003,-0.20706000000000002,22.5,1,441,323,607,1706,34.1153515625,68642,23.58192877548232,1013.1226333972137,0,,,,N/A,False
2024-04-02T10:42:09,1.2939188209499997,-0.12562318649999998,9.771091087099999,0.04657847441259867,0.001069014166846527,-0.03604104905368291,0.037380000000000004,0.29386,-0.21070000000000003,22.5,1,441,323,607,1706,34.1153515625,68642,23.58192877548232,1013.1226333972137,0,,,,N/A,False
2024-04-02T10:42:09,1.2873385588,-0.09631110964999999,9.77767134925,0.04077525464971753,-0.0025961772623415654,-0.038789942625573975,0.03458000000000001,0.30226000000000003,-0.21392000000000003,22.5,1,441,323,607,1706,34.301484375,71613,23.51957914087803,1013.1247653909032,0,,,,N/A,False
2024-04-02T10:42:09,1.3956137814499998,-0.15912270289999997,9.94397251995,0.0474947722698957,-0.006108652381980154,-0.04276056667386108,0.042140000000000004,0.30870000000000003,-0.20734000000000002,22.5,1,440,322,605,1701,34.301484375,71613,23.51957914087803,1013.1247653909032,0,,,,N/A,False
2024-04-02T10:42:09,1.3004990831,-0.08015955709999999,9.75493953455,0.04566217655530165,-0.002138028333693054,-0.03924809155422249,0.03682,0.30310000000000004,-0.22554000000000002,22.5,1,440,322,605,1701,34.301484375,71613,23.51957914087803,1013.1247653909032,0,,,,N/A,False
2024-04-02T10:42:09,1.3567304141999996,-0.15613167464999997,9.696315380849999,0.03772092845872745,-0.0044287729769356115,-0.03283400655314333,0.038500000000000006,0.30478000000000005,-0.22134000000000004,22.5,1,440,322,605,1701,34.4630078125,74065,23.47713466419465,1013.1227321002859,0,,,,N/A,False
2024-04-02T10:42:09,1.2939188209499997,-0.11545369045,9.7818587888,0.038942658935123484,0.00045814892864851157,-0.03787364476827696,0.0371,0.29526,-0.2156,22.5,1,440,322,605,1701,34.4630078125,74065,23.47713466419465,1013.1227321002859,0,,,,N/A,False
2024-04-02T10:42:09,1.3555340028999998,-0.12382856954999999,9.853643466800001,0.04535674393620265,-0.0015271630954950385,-0.03802636107782646,0.03682,0.29582,-0.22008000000000003,22.5,1,440,322,605,1701,34.6051953125,75863,23.411539835466478,1013.1233767050113,0,,,,N/A,False
2024-04-02T10:42:10,1.3070793452499998,-0.1483550012,9.762716207999999,0.039553524173321496,-0.0056505034533316425,-0.03772092845872745,0.04354000000000001,0.30926000000000003,-0.21686000000000002,22.5,1,440,322,605,1701,34.6051953125,75863,23.411539835466478,1013.1233767050113,0,,,,N/A,False
2024-04-02T10:42:10,1.2945170265999997,-0.18723836844999997,9.8991070962,0.04428772976935611,-0.00916297857297023,-0.03741549583962844,0.0357,0.3129,-0.21154000000000003,22.5,1,440,322,605,1701,34.7282421875,78474,23.344540871501092,1013.1180228179734,0,,,,N/A,False
2024-04-02T10:42:10,1.3561322085499998,-0.17168502154999998,9.90688376965,0.04245513405476207,-0.0013744467859455349,-0.041386119887915546,0.032900000000000006,0.30366000000000004,-0.21644000000000002,22.5,1,440,322,605,1701,34.7282421875,78474,23.344540871501092,1013.1180228179734,0,,,,N/A,False
2024-04-02T10:42:10,1.32023986955,-0.12981062605,9.7878408453,0.04459316238845512,-0.0012217304763960308,-0.041844268816564056,0.03934,0.30394000000000004,-0.20524,22.5,1,440,322,605,1701,34.833125,80418,23.270789056227255,1013.1263626746784,0,,,,N/A,False
2024-04-02T10:42:10,1.3411770672999999,-0.20877377184999998,9.92004429395,0.04413501345980661,-0.004581489286485115,-0.03924809155422249,0.03878,0.30310000000000004,-0.21140000000000003,23.5,1,439,321,603,1695,34.833125,80418,23.270789056227255,1013.1263626746784,0,,,,N/A,False
2024-04-02T10:42:10,1.3764712006499997,-0.16869399329999998,9.9684989516,0.04642575810304917,-0.0024434609527920616,-0.0357356164345839,0.04662,0.30366000000000004,-0.21924000000000002,22.5,1,439,321,603,1695,34.9239453125,81427,23.20687286283977,1013.1243879239671,0,,,,N/A,False
