Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed
2024-03-17T15:58:19,-0.23150558654999998,0.15613167464999997,9.883553749299999,0.021227567027381034,0.01863138976503947,0.08536841703817265,0.021700000000000004,0.41398,-0.56084,17.5,0,0,0,0,0,33.574921875,24104,100,695.662002676745,0
2024-03-17T15:58:19,-0.23509482044999996,0.15254244074999998,9.882357337999998,0.018020524526841455,0.01832595714594046,0.08460483549042512,0.016380000000000002,0.41090000000000004,-0.56266,17.5,0,0,0,0,0,33.574921875,24104,100,695.662002676745,0
2024-03-17T15:58:19,-0.22073788485,0.15553346899999998,9.858429112,0.02138028333693054,0.019853120241435502,0.08628471489546968,0.012740000000000001,0.41622000000000003,-0.5518800000000001,17.5,0,0,0,0,0,33.574921875,24104,100,695.662002676745,0
2024-03-17T15:58:19,-0.20638094924999997,0.16869399329999998,9.8799645154,0.017256942979093935,0.01786780821729195,0.08827002691961322,0.012740000000000001,0.41622000000000003,-0.5518800000000001,17.5,0,0,0,0,0,33.574921875,24104,100,695.662002676745,0
2024-03-17T15:58:19,-0.23808584869999996,0.14117653339999997,9.8811609267,0.022449297503777065,0.026114488932965158,0.0870482964432172,0.02478,0.4142600000000001,-0.55818,17.5,0,0,0,0,0,33.574921875,24104,100,695.662002676745,0
2024-03-17T15:58:19,-0.22073788485,0.1806581063,9.91525864875,0.01832595714594046,0.020922134408282028,0.0872010127527667,0.01778,0.40446000000000004,-0.55342,17.5,0,0,0,0,0,33.574921875,24104,100,695.662002676745,0
2024-03-17T15:58:19,-0.23150558654999998,0.18185451760000002,9.90209812445,0.016951510359994926,0.02306016274197508,0.08857545953871222,0.01778,0.40446000000000004,-0.55342,17.5,0,0,0,0,0,33.574921875,24104,100,695.662002676745,0
2024-03-17T15:58:19,-0.22671994134999998,0.16271193679999998,9.89372324535,0.022754730122876075,0.018020524526841455,0.08552113334772216,0.023940000000000003,0.41566000000000003,-0.5542600000000001,17.5,0,0,0,0,0,24.3712109375,4898,18.865364784139903,998.7846467404036,0
2024-03-17T15:58:19,-0.19082760235,0.17407784415000002,9.963115100749999,0.019089538693687978,0.019242255003237483,0.0867428638241182,0.02058,0.41538,-0.5520200000000001,17.5,0,0,0,0,0,24.3712109375,4898,18.865364784139903,998.7846467404036,0
2024-03-17T15:58:19,-0.2105683888,0.020338992099999998,9.925428144799998,0.0238237442897226,0.022449297503777065,0.08903360846736075,0.020300000000000002,0.40866,-0.5537000000000001,17.5,0,0,0,0,0,24.3712109375,4898,18.865364784139903,998.7846467404036,0
2024-03-17T15:58:19,-0.2165504453,0.1471585899,9.89372324535,0.020922134408282028,0.019700403931885997,0.08628471489546968,0.02198,0.40698,-0.55678,17.5,0,0,0,0,0,24.3712109375,4898,18.865364784139903,998.7846467404036,0
2024-03-17T15:58:19,-0.24825534474999997,0.15912270289999997,9.90209812445,0.022754730122876075,0.018478673455489966,0.08536841703817265,0.02198,0.40698,-0.55678,17.5,0,0,0,0,0,24.3712109375,4898,18.865364784139903,998.7846467404036,0
2024-03-17T15:58:19,-0.21954147355,0.16869399329999998,9.9218389109,0.02489275845656913,0.024434609527920616,0.08597928227637067,0.018060000000000003,0.41874000000000006,-0.5555200000000001,18.5,0,0,0,0,0,24.3712109375,4898,18.865364784139903,998.7846467404036,0
