Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed
2024-03-17T10:18:04,-0.31645078885,0.04725824635,10.0582297991,0.041996985126113565,-0.01832595714594046,-0.04505131131710364,0.05222,0.4949,-0.44450000000000006,20.5,0,0,0,0,0,33.574921875,30251,100,695.662002676745,0
2024-03-17T10:18:04,-0.2883351233,0.029910282499999996,10.091729315499999,0.043982297150257116,-0.004276056667386108,-0.05192354524683131,0.055020000000000006,0.49770000000000003,-0.4601800000000001,21.5,0,0,0,0,0,33.574921875,30251,100,695.662002676745,0
2024-03-17T10:18:04,-0.32901310749999996,0.03649054465,10.14018397315,0.04092797095926703,-0.002138028333693054,-0.048411070127192715,0.06062000000000001,0.49462000000000006,-0.44576000000000005,20.5,0,0,0,0,0,33.574921875,30251,100,695.662002676745,0
2024-03-17T10:18:04,-0.33858439789999994,0.060418770649999995,10.054042359550001,0.04092797095926703,-0.002901609881440573,-0.04566217655530165,0.06062000000000001,0.49462000000000006,-0.44576000000000005,20.5,0,0,0,0,0,33.574921875,30251,100,695.662002676745,0
2024-03-17T10:18:04,-0.3391826035499999,0.01615155255,10.14018397315,0.04230241774521256,0.0056505034533316425,-0.0476474885794452,0.05698,0.5019,-0.4459,20.5,0,0,0,0,0,33.574921875,30251,100,695.662002676745,0
2024-03-17T10:18:04,-0.34277183744999995,0.0538385085,10.0235338714,0.040622538340168025,0.0006108652381980154,-0.04459316238845512,0.0553,0.4968600000000001,-0.45920000000000005,20.5,0,0,0,0,0,33.574921875,30251,100,695.662002676745,0
2024-03-17T10:18:04,-0.30448667585,0.0095712904,10.106086251099997,0.04077525464971753,0.0025961772623415654,-0.04382958084070761,0.0553,0.4968600000000001,-0.45920000000000005,20.5,0,0,0,0,0,33.574921875,30251,100,695.662002676745,0
2024-03-17T10:18:04,-0.32422746229999994,0.028713871199999998,10.052845948249999,0.04612032548395016,0.0022907446432425577,-0.0476474885794452,0.05362000000000001,0.4974200000000001,-0.46088000000000007,20.5,0,0,0,0,0,26.649921875,11719,28.05985949149119,1000.8128852775938,0
2024-03-17T10:18:04,-0.3152543775499999,0.005383850849999999,10.249057401449999,0.0435241482216086,-0.004581489286485115,-0.049327367984489744,0.050820000000000004,0.50414,-0.44996,20.5,0,0,0,0,0,26.649921875,11719,28.05985949149119,1000.8128852775938,0
2024-03-17T10:18:04,-0.30867411539999995,0.005383850849999999,10.08036340815,0.04276056667386108,-0.005039638215133627,-0.04581489286485116,0.05782000000000001,0.4907,-0.45696000000000003,20.5,0,0,0,0,0,26.649921875,11719,28.05985949149119,1000.8128852775938,0
2024-03-17T10:18:04,-0.28713871199999996,0.020338992099999998,10.1024970172,0.043676864531158106,0.00045814892864851157,-0.041386119887915546,0.05446000000000001,0.49714,-0.46298,20.5,0,0,0,0,0,26.649921875,11719,28.05985949149119,1000.8128852775938,0
2024-03-17T10:18:04,-0.31704899449999996,0.051445685899999996,10.076175968599998,0.04612032548395016,-0.005345070834232635,-0.04321871560250959,0.05446000000000001,0.49714,-0.46298,20.5,0,0,0,0,0,26.649921875,11719,28.05985949149119,1000.8128852775938,0
2024-03-17T10:18:04,-0.31944181709999997,0.06101697629999999,10.136594739249999,0.04489859500755413,0.00015271630954950385,-0.04382958084070761,0.054740000000000004,0.49210000000000004,-0.46298,20.5,0,0,0,0,0,26.649921875,11719,28.05985949149119,1000.8128852775938,0
2024-03-17T10:18:04,-0.3278166962,0.0,10.086943670299998,0.041691552507014555,-0.0027488935718910697,-0.04978551691313826,0.06006,0.49938000000000005,-0.44198000000000004,20.5,0,0,0,0,0,26.649921875,11719,28.05985949149119,1000.8128852775938,0
2024-03-17T10:18:04,-0.30329026454999997,0.029910282499999996,10.122836009299998,0.04673119072214818,-0.006108652381980154,-0.04520402762665314,0.06006,0.49938000000000005,-0.44198000000000004,20.5,0,0,0,0,0,26.8940625,22065,28.107368244321602,1000.8139635362826,0
2024-03-17T10:18:04,-0.28235306679999994,0.031106693799999998,10.0905329042,0.04734205596034619,-0.0054977871437821395,-0.04474587869800463,0.05586000000000001,0.50078,-0.44520000000000004,20.5,0,0,0,0,0,26.8940625,22065,28.107368244321602,1000.8139635362826,0
