Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Lux,IR,Full_Spectrum,Temp,Humidity
2024-03-08T08:44:34,0.23868405434999998,0.15014961815,9.672985360499998,4.413195913361562,-1.807702956137477,1.7547103967237991,-0.9249800000000001,0.52598,-1.7571400000000001,11.025792,71,4653240,15.5,28
2024-03-08T08:44:35,0.32004002274999993,0.11425727914999999,9.8273224182,-0.025503623694767143,0.0027488935718910697,-0.012370021073509813,-0.92666,0.52934,-1.75644,11.188991999999999,71,4653241,15.5,28
2024-03-08T08:44:36,0.32303105099999996,0.11186445655,9.8201439504,-0.024740042147019626,0.0012217304763960308,-0.01069014166846527,-0.9305800000000001,0.52374,-1.75266,11.188991999999999,71,4653241,15.5,28
2024-03-08T08:44:38,0.3176472001499999,0.11246266220000001,9.8273224182,-0.020311269170084013,0.004123340357836604,-0.01145372321621279,-0.9294600000000001,0.5262600000000001,-1.7579800000000003,11.188991999999999,71,4653241,15.5,28
2024-03-08T08:44:39,0.31405796625,0.1339980656,9.8333044747,-0.0276416520284602,0.0007635815477475193,-0.00946841119206924,-0.9289000000000001,0.5276600000000001,-1.7606400000000002,11.188991999999999,71,4653241,15.5,27
2024-03-08T08:44:40,0.32243284534999994,0.11964112999999998,9.8404829425,-0.023671027980173096,0.001069014166846527,-0.011606439525762293,-0.9319800000000001,0.5324200000000001,-1.7532200000000002,11.188991999999999,71,4653241,15.5,27
2024-03-08T08:44:41,0.31884361145,0.11306086784999998,9.832706269049998,-0.021991148575128558,0.0025961772623415654,-0.013133602621257331,-0.9308600000000001,0.5341,-1.76414,11.025792,71,4653240,16.5,27
2024-03-08T08:44:42,0.30687949845,0.11724830739999999,9.8261260069,-0.025961772623415653,0.001069014166846527,-0.012828170002158324,-0.9319800000000001,0.53298,-1.7649800000000002,11.025792,71,4653240,15.5,27
2024-03-08T08:44:43,0.31166514365,0.12622139215,9.8249295956,-0.025656340004316647,0.0019853120241435504,-0.013591751549905842,-0.9305800000000001,0.5355,-1.7753400000000001,11.025792,71,4653240,15.5,27
2024-03-08T08:44:44,0.30568308715,0.1471585899,9.8201439504,-0.02458732583747012,0.0033597588100890844,-0.009773843811168246,-0.9350600000000001,0.5360600000000001,-1.76918,11.025792,71,4653240,16.5,27
2024-03-08T08:44:46,0.33200413574999993,0.12323036389999999,9.820742156049999,-0.019394971312786988,0.003054326190990077,-0.008246680715673207,-0.9286200000000001,0.53802,-1.76008,11.025792,71,4653240,15.5,27
2024-03-08T08:44:47,0.3152543775499999,0.09690931529999999,9.80399239785,-0.024129176908821607,0.004123340357836604,-0.012064588454410803,-0.9230200000000001,0.5324200000000001,-1.7540600000000002,11.025792,71,4653240,15.5,27
2024-03-08T08:44:48,0.3397808092,0.11665010174999998,9.834500885999999,-0.025503623694767143,0.004123340357836604,-0.01114829059711378,-0.9294600000000001,0.5321400000000001,-1.76232,11.025792,71,4653240,15.5,27
2024-03-08T08:44:49,0.33200413574999993,0.1339980656,9.837491914249998,-0.021227567027381034,0.002138028333693054,-0.011759155835311796,-0.9238600000000001,0.5290600000000001,-1.7742200000000004,11.025792,71,4653240,16.5,27
2024-03-08T08:44:50,0.32004002274999993,0.12023933564999999,9.8979106849,-0.020769418098732523,0.0022907446432425577,-0.0119118721448613,-0.9233000000000001,0.53746,-1.7577000000000003,11.025792,71,4653240,15.5,27
2024-03-08T08:44:51,0.3212364340499999,0.10827522265,9.821340361699999,-0.021838432265579053,0.002901609881440573,-0.012980886311707827,-0.9342200000000002,0.52346,-1.7630200000000003,11.025792,71,4653240,15.5,27
2024-03-08T08:44:52,0.3176472001499999,0.12143574694999999,9.8620183459,-0.020769418098732523,0.0009162978572970231,-0.011606439525762293,-0.9286200000000001,0.52234,-1.76316,11.188991999999999,71,4653241,16.5,27
2024-03-08T08:44:53,0.3236292566499999,0.12861421474999998,9.786644434,-0.025198191075668133,0.004276056667386108,-0.011301006906663285,-0.9322600000000001,0.5257000000000001,-1.7767400000000002,11.188991999999999,71,4653241,16.5,27
2024-03-08T08:44:55,0.32482566794999995,0.1339980656,9.678967416999999,-0.02428189321837111,0.0024434609527920616,-0.0119118721448613,-0.9216200000000001,0.53158,-1.7648400000000002,11.188991999999999,71,4653241,15.5,27
2024-03-08T08:44:56,0.3098705267,0.11605189609999998,9.825527801249999,-0.025656340004316647,0.003970624048287101,-0.013286318930806834,-0.9249800000000001,0.5276600000000001,-1.7591,11.188991999999999,71,4653241,15.5,27
2024-03-08T08:44:57,0.29970103065,0.10947163395000001,9.837491914249998,-0.021532999646480044,0.0027488935718910697,-0.012522737383059314,-0.9233000000000001,0.5360600000000001,-1.7514,11.188991999999999,71,4653241,15.5,26
2024-03-08T08:44:58,0.30089744194999996,0.08793623055000001,9.82433138995,-0.020311269170084013,0.0035124751196385882,-0.012064588454410803,-0.93254,0.5335400000000001,-1.7565800000000003,11.188991999999999,71,4653241,16.5,26
2024-03-08T08:44:59,0.31286155495,0.1088734283,9.812367276949999,-0.02260201381332657,0.0027488935718910697,-0.012828170002158324,-0.9345000000000001,0.52598,-1.76092,11.352191999999999,71,4653242,16.5,26
2024-03-08T08:45:00,0.29730820804999997,0.12442677519999999,9.828518829499998,-0.02489275845656913,-0.00015271630954950385,-0.013744467859455347,-0.93254,0.5360600000000001,-1.7589600000000003,11.352191999999999,71,4653242,15.5,26
2024-03-08T08:45:01,0.28175486115,0.1004985492,9.7818587888,-0.022754730122876075,0.0036651914291880926,-0.008399397025222712,-0.9261000000000001,0.5383000000000001,-1.7472000000000003,11.188991999999999,71,4653241,15.5,26
2024-03-08T08:45:02,0.45643091095,0.15672988029999999,9.80638522045,-0.025809056313866152,0.004276056667386108,-0.01145372321621279,-0.92778,0.52598,-1.75966,11.130239999999999,70,4587703,15.5,26
2024-03-08T08:45:04,0.32004002274999993,0.13818550515,9.775278526649998,-0.02504547476611863,0.0044287729769356115,-0.01114829059711378,-0.93142,0.5257000000000001,-1.7658200000000002,10.862592,71,4653239,15.5,26
2024-03-08T08:45:05,0.3337987527,0.11246266220000001,9.7962157244,-0.02138028333693054,0.0036651914291880926,-0.012675453692608819,-0.9247000000000001,0.53438,-1.7571400000000001,11.130239999999999,70,4587703,16.5,26
2024-03-08T08:45:06,0.3236292566499999,0.11365907349999999,9.80877804305,-0.023671027980173096,0.0009162978572970231,-0.01145372321621279,-0.9305800000000001,0.52962,-1.7612000000000003,10.862592,71,4653239,16.5,26
2024-03-08T08:45:07,0.31465617189999995,0.13998012209999997,9.8440721764,-0.019547687622336492,0.003207042500539581,-0.01145372321621279,-0.9353400000000002,0.5279400000000001,-1.7592400000000001,10.862592,71,4653239,16.5,26
2024-03-08T08:45:08,0.31465617189999995,0.10408778309999998,9.8500542329,-0.024129176908821607,0.0038179077387375964,-0.011759155835311796,-0.9210600000000001,0.5287800000000001,-1.7561600000000002,10.862592,71,4653239,15.5,26
2024-03-08T08:45:09,0.3026920589,0.14057832774999998,9.8632147572,-0.0238237442897226,0.001069014166846527,-0.010231992739816757,-0.9280600000000001,0.5324200000000001,-1.7455200000000002,11.025792,71,4653240,15.5,26
