Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Lux,IR,Full_Spectrum,Temp,Humidity
2024-03-06T15:43:06,-2.9742784917999994,0.3900300838,7.70429056635,-5.004208031318142,3.6248743234670235,-3.6425894153747658,-1.0607800000000003,0.43526000000000004,-1.7050600000000002,6.873984,17,1114182,18.5,38
2024-03-06T15:43:07,-0.008973084749999999,0.1519442351,9.879366309749999,-0.03497203488683638,0.004123340357836604,-0.013439035240356337,-1.0481800000000001,0.43414,-1.6948400000000001,7.141632,16,1048646,19.5,38
2024-03-06T15:43:08,-0.14416756165,0.17048861024999998,9.865607579799999,-0.03283400655314333,0.006719517620178169,-0.010079276430267254,-1.05994,0.44926000000000005,-1.6917600000000002,7.141632,16,1048646,19.5,38
2024-03-06T15:43:09,-0.14177473905,0.16689937635,9.786644434,-0.029932396671702752,0.0044287729769356115,-0.012522737383059314,-1.0507,0.44366,-1.6933000000000002,6.873984,17,1114182,19.5,38
2024-03-06T15:43:11,-0.13339985995,0.17527425545,9.8249295956,-0.03344487179134134,0.003970624048287101,-0.012064588454410803,-1.0610600000000001,0.43750000000000006,-1.6891,6.873984,17,1114182,19.5,38
2024-03-06T15:43:12,-0.13459627124999998,0.19202401365,9.82911703515,-0.03207042500539581,0.005039638215133627,-0.012064588454410803,-1.04566,0.44450000000000006,-1.6942800000000002,7.141632,16,1048646,19.5,38
2024-03-06T15:43:13,-0.14955141249999998,0.18245272324999998,9.852447055499999,-0.03207042500539581,0.005192354524683131,-0.012522737383059314,-1.04846,0.44534,-1.6980600000000001,6.873984,17,1114182,19.5,38
2024-03-06T15:43:14,-0.15074782379999999,0.18245272324999998,9.838688325549999,-0.03481931857728687,0.0035124751196385882,-0.011759155835311796,-1.05518,0.43554000000000004,-1.6996000000000002,6.873984,17,1114182,19.5,38
2024-03-06T15:43:15,-0.15014961815,0.17288143285000002,9.8608219346,-0.03604104905368291,0.0025961772623415654,-0.010384709049366262,-1.05742,0.43442000000000003,-1.7094,6.873984,17,1114182,19.5,37
2024-03-06T15:43:16,-0.1112662509,0.1890329854,9.8632147572,-0.03512475119638588,0.005039638215133627,-0.01114829059711378,-1.05322,0.43274000000000007,-1.6962400000000002,6.873984,17,1114182,19.5,37
2024-03-06T15:43:17,-0.1328016543,0.1363908882,9.8273224182,-0.03344487179134134,0.0054977871437821395,-0.01114829059711378,-1.04706,0.4473000000000001,-1.68504,7.141632,16,1048646,19.5,37
2024-03-06T15:43:18,-0.13698909385,0.17587246110000002,9.7962157244,-0.03543018381548489,0.004276056667386108,-0.013133602621257331,-1.0563000000000002,0.44562000000000007,-1.6877000000000002,6.873984,17,1114182,19.5,37
2024-03-06T15:43:20,-0.12203395259999998,0.1878365741,9.839884736850001,-0.03787364476827696,0.004581489286485115,-0.014508049407202865,-1.0537800000000002,0.44142000000000003,-1.6914800000000003,6.873984,17,1114182,19.5,37
