Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,LSM9DS1_Temp,Proximity,Color_R,Color_G,Color_B,Color_C,BME680_Temp,Gas,Humidity,Pressure,Switch_Pressed,GPS_Latitude,GPS_Longitude,GPS_Speed,GPS_Timestamp,Pad_press,lux
2024-04-10T17:43:13,-0.16031911419999997,-0.46839502395,9.8799645154,0.016798794050445424,0.019547687622336492,0.08429940287132612,0.26838000000000006,0.38766,-0.43834,15.5,0,0,0,0,0,33.574921875,296120,100,695.662002676745,0,,,,-1,False,0
